Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,9,9,13,15,6,5,11,6,6,12,10,3,2,10,3,15,3,6,9,4,12,8,8,11,6,13,5,14,12,3,13,6,4,10,12,9,7,14,11,1,14,4,1,3,6,3,9,3,4,8,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,8,13,
1,5,15,13,
2,5,15,4,
3,4,14,4,
4,4,15,4,
5,4,15,4,
6,4,15,10,
7,4,15,10,
8,4,15,15,
9,4,15,15,
10,4,14,15,
11,4,15,15,
12,4,15,15,
13,4,15,3,
14,4,15,3,
15,4,15,1,
16,4,15,1,
17,4,15,14,
18,4,15,14,
19,4,15,15,
20,4,15,15,
21,4,14,15,
22,4,15,15,
23,4,15,15,
24,4,15,3,
25,4,15,3,
26,4,15,1,
27,4,15,1,
28,4,15,6,
29,4,15,6,
30,4,15,3,
31,4,15,3,
32,4,13,3,
33,4,15,3,
34,4,15,3,
35,4,15,1,
36,4,15,1,
37,4,15,6,
38,4,15,6,
39,4,14,6,
40,4,15,6,
41,4,15,6,
42,4,15,15,
43,4,15,15,
44,4,14,15,
45,4,15,15,
46,4,15,15,
47,4,14,15,
48,4,15,15,
49,4,15,15,
50,4,15,1,
