Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,9,4,1,6,12,3,15,2,11,11,10,10,1,3,15,1,2,12,14,3,14,2,9,10,15,7,2,7,13,9,11,6,5,3,3,1,6,10,2,1,5,4,5,6,12,8,10,2,11,10,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,3,8,
1,4,12,8,
2,4,12,10,
3,3,11,10,
4,3,15,10,
5,3,15,10,
6,3,15,8,
7,3,15,8,
8,3,15,11,
9,3,15,11,
10,3,15,8,
11,3,15,8,
12,3,15,15,
13,3,15,15,
14,3,6,15,
15,3,12,15,
16,3,15,15,
17,3,15,15,
18,3,12,15,
19,3,15,15,
20,3,15,15,
21,3,15,12,
22,3,15,12,
23,3,8,12,
24,3,15,12,
25,3,15,12,
26,3,14,12,
27,3,15,12,
28,3,15,12,
29,3,15,8,
30,3,15,8,
31,3,13,8,
32,3,15,8,
33,3,15,8,
34,3,5,8,
35,2,5,6,
36,1,5,4,
37,1,8,4,
38,1,8,4,
39,1,8,1,
40,1,10,1,
41,0,10,2,
42,0,13,2,
43,0,13,2,
44,0,7,2,
45,0,13,2,
46,0,13,2,
47,0,13,1,
48,0,14,1,
49,0,14,1,
50,0,5,1,
