Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,4,6,7,12,3,1,2,2,4,12,14,15,4,9,4,13,10,6,12,1,10,9,14,11,6,10,11,11,3,7,1,9,3,4,1,14,15,4,5,5,10,8,5,13,11,9,12,2,7,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,2,10,
1,5,4,10,
2,5,5,10,
3,4,5,13,
4,4,10,13,
5,4,15,13,
6,4,15,13,
7,4,15,15,
8,4,15,15,
9,4,15,5,
10,4,15,5,
11,4,13,5,
12,4,13,2,
13,3,12,2,
14,3,12,9,
15,2,11,9,
16,2,11,8,
17,1,10,8,
18,1,15,8,
19,1,15,8,
20,1,15,10,
21,1,15,10,
22,1,15,8,
23,1,15,8,
24,1,15,6,
25,1,15,6,
26,1,15,5,
27,1,15,5,
28,1,6,5,
29,1,12,5,
30,1,15,5,
31,1,15,5,
32,1,15,15,
33,1,15,15,
34,1,15,5,
35,1,15,5,
36,1,6,5,
37,1,12,5,
38,1,15,5,
39,1,15,5,
40,1,15,15,
41,1,15,15,
42,1,15,5,
43,1,15,5,
44,1,15,15,
45,1,15,15,
46,1,15,5,
47,1,15,5,
48,1,15,15,
49,1,15,15,
50,1,15,6,
