Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,2,6,12,7,13,15,15,3,3,13,6,6,2,8,4,6,10,4,7,5,7,2,3,14,10,8,1,8,5,2,14,14,14,10,5,11,1,4,6,4,1,11,9,3,14,4,15,9,8,13,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,6,11,
1,5,12,11,
2,5,15,11,
3,4,15,9,
4,4,15,4,
5,3,14,4,
6,3,15,4,
7,3,15,4,
8,3,11,4,
9,3,15,4,
10,3,15,4,
11,3,15,15,
12,3,15,15,
13,3,14,15,
14,3,15,15,
15,3,15,15,
16,3,15,4,
17,3,15,4,
18,3,11,4,
19,3,15,4,
20,3,15,4,
21,3,15,11,
22,3,15,11,
23,3,6,11,
24,3,12,11,
25,3,15,11,
26,3,15,11,
27,3,15,4,
28,3,15,4,
29,3,15,12,
30,3,8,12,
31,2,8,13,
32,2,15,13,
33,2,15,13,
34,2,15,4,
35,2,15,4,
36,2,13,4,
37,2,15,4,
38,2,15,4,
39,2,11,4,
40,2,15,4,
41,2,15,4,
42,2,15,15,
43,2,15,15,
44,2,14,15,
45,2,15,15,
46,2,15,15,
47,2,14,15,
48,2,15,15,
49,2,15,15,
50,2,14,15,
