Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,15,12,15,14,12,3,5,8,9,4,3,15,13,1,13,10,3,9,13,14,6,14,11,6,6,4,1,6,6,7,9,13,6,9,9,9,3,5,8,3,8,10,13,11,7,13,11,3,9,14,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,6,9,
1,5,8,9,
2,4,8,10,
3,4,8,13,
4,3,7,13,
5,3,8,13,
6,3,8,14,
7,2,9,14,
8,2,12,14,
9,2,12,11,
10,1,13,11,
11,1,15,11,
12,1,15,11,
13,1,15,1,
14,1,15,1,
15,1,14,1,
16,1,15,1,
17,1,15,1,
18,1,14,1,
19,1,15,1,
20,1,15,1,
21,1,14,1,
22,1,15,1,
23,1,15,1,
24,1,15,11,
25,1,15,11,
26,1,15,1,
27,1,15,1,
28,1,14,1,
29,1,15,1,
30,1,15,1,
31,1,15,4,
32,1,11,4,
33,0,11,3,
34,0,11,3,
35,0,11,1,
36,0,12,1,
37,0,12,1,
38,0,12,2,
39,0,15,2,
40,0,15,2,
41,0,12,2,
42,0,15,2,
43,0,15,2,
44,0,14,2,
45,0,15,2,
46,0,15,2,
47,0,13,2,
48,0,15,2,
49,0,15,2,
50,0,15,11,
