Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,7,11,7,10,3,1,13,15,7,6,9,2,11,8,6,2,10,11,14,10,11,2,15,10,9,6,3,12,7,12,14,5,14,12,15,2,4,12,8,10,10,1,5,15,13,1,12,3,5,2,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,5,7,
1,5,10,7,
2,5,15,7,
3,5,15,7,
4,5,9,7,
5,5,15,7,
6,5,15,7,
7,5,15,3,
8,5,13,3,
9,4,12,3,
10,4,12,1,
11,3,13,1,
12,3,11,1,
13,2,10,1,
14,2,15,1,
15,2,15,1,
16,2,11,1,
17,2,15,1,
18,2,15,1,
19,2,4,1,
20,2,5,1,
21,1,5,2,
22,1,5,2,
23,1,1,2,
24,1,2,2,
25,1,4,2,
26,1,5,2,
27,1,5,2,
28,1,1,2,
29,1,2,2,
30,1,4,2,
31,1,5,2,
32,1,5,2,
33,1,5,1,
34,1,10,1,
35,1,15,1,
36,1,15,1,
37,1,8,1,
38,1,15,1,
39,1,15,1,
40,1,14,1,
41,1,15,1,
42,1,15,1,
43,1,9,1,
44,1,15,1,
45,1,15,1,
46,1,8,1,
47,1,15,1,
48,1,15,1,
49,1,10,1,
50,1,15,1,
