Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,7,12,7,9,13,7,7,7,15,7,15,3,6,15,11,9,7,4,2,15,3,8,13,9,4,3,11,10,12,11,1,3,7,8,11,5,6,9,3,5,7,2,4,8,4,14,12,6,5,3,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,8,12,
1,5,15,12,
2,5,15,12,
3,5,15,8,
4,5,15,8,
5,5,8,8,
6,5,15,8,
7,5,15,8,
8,5,11,8,
9,5,11,6,
10,4,12,6,
11,4,15,6,
12,4,15,6,
13,4,6,6,
14,4,12,6,
15,4,15,6,
16,4,15,6,
17,4,15,4,
18,4,15,4,
19,4,8,4,
20,4,8,2,
21,3,7,2,
22,3,5,2,
23,2,5,3,
24,2,10,3,
25,2,14,3,
26,2,14,3,
27,2,5,3,
28,2,10,3,
29,2,14,3,
30,2,14,3,
31,2,14,5,
32,2,15,5,
33,2,15,5,
34,2,15,6,
35,2,15,6,
36,2,14,6,
37,2,15,6,
38,2,15,6,
39,2,15,5,
40,2,15,5,
41,2,12,5,
42,2,15,5,
43,2,15,5,
44,2,12,5,
45,2,15,5,
46,2,15,5,
47,2,15,4,
48,2,15,4,
49,2,8,4,
50,2,15,4,
