Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,8,9,11,8,8,5,5,1,4,9,12,6,9,2,7,6,13,4,4,11,6,13,10,8,15,6,2,12,11,4,1,6,2,7,9,6,1,12,3,9,2,4,4,2,6,9,11,2,11,10,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,14,9,
1,5,11,9,
2,4,11,10,
3,4,15,10,
4,4,15,10,
5,4,15,7,
6,4,15,7,
7,4,15,14,
8,4,15,14,
9,4,15,13,
10,4,15,13,
11,4,15,15,
12,4,15,15,
13,4,7,15,
14,4,14,15,
15,4,15,15,
16,4,15,15,
17,4,15,7,
18,4,15,7,
19,4,13,7,
20,4,15,7,
21,4,15,7,
22,4,15,15,
23,4,15,15,
24,4,8,15,
25,4,15,15,
26,4,15,15,
27,4,15,11,
28,4,15,11,
29,4,15,15,
30,4,15,15,
31,4,4,15,
32,4,8,15,
33,4,15,15,
34,4,15,15,
35,4,15,13,
36,4,15,13,
37,4,15,7,
38,4,15,7,
39,4,4,7,
40,4,8,7,
41,4,15,7,
42,4,15,7,
43,4,15,9,
44,4,15,9,
45,4,9,9,
46,4,15,9,
47,4,15,9,
48,4,15,12,
49,4,15,12,
50,4,15,15,
