Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,15,12,7,6,5,1,9,7,12,4,12,10,2,6,10,9,4,11,1,7,4,4,15,5,7,8,5,10,4,9,6,4,5,5,1,9,15,2,11,12,8,13,11,8,10,3,8,3,12,12,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,7,1,
1,5,7,3,
2,4,8,3,
3,3,10,3,
4,3,15,3,
5,3,15,3,
6,3,15,4,
7,3,15,4,
8,3,13,4,
9,3,15,4,
10,3,15,4,
11,3,15,3,
12,3,15,3,
13,3,15,4,
14,3,15,4,
15,3,15,3,
16,3,15,3,
17,3,15,4,
18,3,15,4,
19,3,15,3,
20,3,15,3,
21,3,3,3,
22,3,6,3,
23,3,12,3,
24,3,15,3,
25,3,15,3,
26,3,4,3,
27,3,8,3,
28,3,15,3,
29,3,15,3,
30,3,1,3,
31,3,2,3,
32,3,4,3,
33,3,8,3,
34,3,15,3,
35,3,15,3,
36,3,15,4,
37,3,15,4,
38,3,13,4,
39,3,15,4,
40,3,15,4,
41,3,15,3,
42,3,15,3,
43,3,15,4,
44,3,15,4,
45,3,15,3,
46,3,15,3,
47,3,15,4,
48,3,15,4,
49,3,13,4,
50,3,15,4,
