Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,13,13,9,14,6,14,10,4,13,5,5,13,1,3,6,10,11,13,7,6,2,9,3,1,6,2,15,7,6,4,13,10,1,13,12,2,8,1,6,12,13,6,10,7,8,13,9,13,1,4,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,7,10,
1,5,7,13,
2,4,8,13,
3,3,9,13,
4,3,9,7,
5,2,10,7,
6,2,13,7,
7,1,13,6,
8,1,15,6,
9,1,15,6,
10,1,11,6,
11,1,15,6,
12,1,15,6,
13,1,8,6,
14,1,15,6,
15,1,15,6,
16,1,12,6,
17,1,15,6,
18,1,15,6,
19,1,15,1,
20,1,15,1,
21,1,15,5,
22,1,15,5,
23,1,14,5,
24,1,15,5,
25,1,15,5,
26,1,15,6,
27,1,15,6,
28,1,15,4,
29,1,15,4,
30,1,15,1,
31,1,15,1,
32,1,15,6,
33,1,15,6,
34,1,8,6,
35,1,15,6,
36,1,15,6,
37,1,15,3,
38,1,15,3,
39,1,13,3,
40,1,15,3,
41,1,15,3,
42,1,15,1,
43,1,15,1,
44,1,15,6,
45,1,15,6,
46,1,8,6,
47,1,15,6,
48,1,15,6,
49,1,8,6,
50,1,15,6,
