Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,
50,15,15,1,0,20,5,true,3,2,5,6,10,6,14,5,4,12,10,1,2,5,7,2,3,13,9,2,1,7,1,14,1,2,6,13,13,14,14,3,7,10,8,1,8,6,12,11,2,14,11,3,9,12,13,5,5,13,1,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,5,2,6,
1,5,5,6,
2,4,5,5,
3,4,10,5,
4,4,15,5,
5,4,15,11,
6,3,14,11,
7,3,15,11,
8,3,15,11,
9,3,15,15,
10,3,15,15,
11,3,15,6,
12,3,15,6,
13,3,15,7,
14,3,15,7,
15,3,15,10,
16,3,15,10,
17,3,15,1,
18,3,15,1,
19,3,15,8,
20,3,15,8,
21,3,13,8,
22,3,13,2,
23,2,13,1,
24,2,13,1,
25,2,11,1,
26,2,13,1,
27,2,13,1,
28,2,9,1,
29,2,13,1,
30,2,13,1,
31,2,12,1,
32,2,13,1,
33,2,13,1,
34,2,13,7,
35,2,15,7,
36,2,15,7,
37,2,15,1,
38,2,15,1,
39,2,15,14,
40,2,15,14,
41,2,15,15,
42,2,15,15,
43,2,15,4,
44,2,15,4,
45,2,9,4,
46,2,15,4,
47,2,15,4,
48,2,15,2,
49,2,15,2,
50,2,12,2,
