Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,5,1,4,4,13,6,9,14,13,8,14,6,14,12,1,4,7,1,11,1,15,12,3,4,8,3,4,10,14,15,11,9,3,15,14,3,13,4,2,3,9,1,2,11,2,6,2,9,12,9,1,8,11,6,6,6,12,12,10,15,12,8,3,9,5,11,4,7,6,8,2,10,12,7,10,3,10,12,10,1,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,11,3,
1,19,10,3,
2,18,10,1,
3,17,9,1,
4,17,9,12,
5,16,10,12,
6,15,12,12,
7,14,12,9,
8,13,12,8,
9,12,12,7,
10,11,4,7,
11,11,2,7,
12,10,2,6,
13,9,2,9,
14,8,3,9,
15,8,2,9,
16,7,2,10,
17,6,2,11,
18,5,5,11,10,14,
19,4,5,8,10,15,
20,3,6,8,10,6,
21,1,6,6,11,6,
22,1,12,6,12,6,
23,1,12,6,12,6,
24,1,12,14,12,1,
25,1,15,14,15,1,
26,1,15,14,15,1,
27,1,5,14,15,11,
28,1,10,14,15,11,
29,1,15,14,15,3,
30,1,15,14,15,3,
31,1,15,13,15,11,
32,1,15,13,15,11,
33,1,15,15,15,7,
34,1,15,15,1,7,
35,0,15,13,1,8,
36,0,15,13,2,8,
37,0,1,13,4,8,
38,0,2,13,8,8,
39,0,4,13,12,8,
40,0,8,13,12,8,
41,0,15,13,12,2,
42,0,15,13,15,2,
43,0,15,15,15,2,
44,0,15,15,15,4,
45,0,15,13,15,4,
46,0,15,13,15,11,
47,0,15,14,15,11,
48,0,15,14,15,4,
49,0,15,15,15,4,
50,0,15,15,14,4,
