Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,2,6,3,13,10,6,15,2,1,5,11,7,11,13,12,13,8,2,8,1,8,12,2,4,10,2,10,9,1,2,13,3,14,7,7,8,13,13,9,13,2,4,12,8,8,1,1,1,4,2,6,11,4,2,11,14,11,8,14,11,14,12,14,11,13,7,13,4,15,4,4,5,5,3,11,11,5,15,12,12,10,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,13,14,
1,19,12,14,
2,18,11,14,
3,17,11,13,
4,16,11,5,
5,15,11,4,
6,14,4,4,
7,13,1,4,
8,12,1,1,
9,12,1,1,
10,12,1,5,
11,11,5,5,
12,11,5,5,
13,11,1,5,
14,11,1,5,
15,11,1,7,
16,11,1,7,
17,11,1,1,
18,11,1,1,
19,11,1,7,
20,11,1,7,
21,11,1,1,
22,11,1,1,
23,11,1,2,
24,11,1,2,
25,11,9,2,
26,11,9,2,
27,11,9,13,
28,11,9,13,
29,11,15,13,
30,10,15,12,
31,10,15,12,
32,10,14,12,
33,9,14,11,
34,9,14,11,
35,9,8,11,
36,8,8,8,
37,8,8,8,
38,8,12,8,
39,7,12,10,
40,7,12,10,
41,7,12,15,
42,7,12,15,
43,7,12,13,
44,7,12,13,
45,7,9,13,
46,7,9,13,
47,7,9,15,
48,7,9,15,
49,7,15,15,
50,7,15,15,
