Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,2,4,2,6,15,5,11,10,3,8,9,6,10,2,10,1,1,1,10,7,4,6,9,13,6,4,15,3,9,8,12,2,11,6,7,3,10,9,12,4,9,12,10,14,11,14,12,5,15,5,4,8,4,1,11,9,14,1,8,9,11,9,8,12,13,6,3,2,15,11,4,10,12,1,13,11,13,8,13,1,7,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,10,10,
1,19,12,10,
2,18,12,13,
3,17,11,13,
4,16,8,13,
5,15,1,13,
6,14,1,11,
7,14,1,11,
8,14,1,15,
9,13,2,15,
10,13,2,15,
11,13,1,15,
12,13,1,15,
13,13,1,11,
14,13,1,11,
15,13,1,12,
16,13,1,12,
17,13,1,15,
18,13,1,15,
19,13,3,15,
20,13,3,15,
21,13,3,11,
22,13,3,11,
23,13,3,14,
24,12,9,14,
25,12,9,14,
26,12,5,14,
27,11,5,15,
28,11,5,15,
29,11,5,14,
30,11,5,14,
31,11,1,14,
32,11,1,14,
33,11,14,14,
34,10,14,12,
35,9,14,11,
36,8,9,11,
37,7,9,8,
38,6,1,8,
39,5,1,7,
40,5,1,7,
41,5,1,8,
42,5,1,8,
43,5,12,8,
44,5,12,8,
45,5,15,8,
46,5,15,8,
47,5,15,15,
48,5,15,15,
49,5,7,15,
50,5,7,15,
