Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,2,13,1,12,12,4,2,1,10,2,4,15,4,15,5,1,14,2,13,11,4,5,12,4,1,15,12,6,3,5,14,13,9,15,1,6,10,3,13,5,4,1,4,7,15,6,2,1,12,4,15,10,3,4,7,1,1,9,13,3,10,13,10,12,1,11,6,14,13,7,8,15,2,13,5,10,13,5,6,3,8,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,11,12,
1,19,11,6,
2,18,5,6,
3,18,5,6,
4,18,1,6,
5,17,1,4,
6,16,1,1,
7,16,1,1,
8,16,3,1,
9,15,3,8,
10,14,3,10,
11,14,3,10,
12,14,4,10,
13,13,4,7,
14,12,4,15,
15,11,7,15,
16,10,7,8,
17,10,7,8,
18,10,1,8,
19,10,1,8,
20,10,7,8,
21,10,7,8,
22,10,7,15,
23,10,7,15,
24,10,1,15,
25,10,1,15,
26,10,10,15,
27,9,10,13,
28,8,9,13,
29,7,14,13,
30,7,14,13,
31,7,9,13,
32,7,9,13,
33,7,9,15,
34,7,9,15,
35,7,9,10,
36,6,13,10,
37,6,13,10,
38,6,13,15,
39,6,13,15,
40,6,7,15,
41,6,7,15,
42,6,8,15,
43,6,8,15,
44,6,2,15,
45,6,2,15,
46,6,11,15,
47,6,11,15,
48,6,11,8,
49,6,11,8,
50,6,11,15,
