Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,2,13,4,1,10,9,4,2,13,14,7,14,14,13,13,6,13,15,14,11,14,11,5,2,15,1,3,9,13,10,6,13,14,1,6,8,1,9,9,15,12,4,5,10,2,8,12,10,8,9,15,10,12,7,2,7,7,12,12,15,1,15,2,6,1,2,10,15,4,7,13,15,8,6,11,10,3,13,8,13,2,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,11,1,
1,19,15,1,
2,18,15,2,
3,17,13,2,
4,16,10,2,
5,15,10,3,
6,15,10,3,
7,15,6,3,
8,14,6,1,
9,13,6,11,
10,13,6,11,
11,13,7,11,
12,12,7,13,
13,11,7,7,
14,10,7,2,
15,10,7,2,
16,10,1,2,
17,10,1,2,
18,10,1,1,
19,10,1,1,
20,10,7,1,
21,10,7,1,
22,10,1,1,
23,10,1,1,
24,10,1,2,
25,10,1,2,
26,10,11,2,
27,10,11,2,
28,10,15,2,
29,9,15,4,
30,8,15,8,
31,7,13,8,
32,6,10,8,
33,5,10,12,
34,4,8,12,
35,3,12,12,
36,3,12,12,
37,3,3,12,
38,3,3,12,
39,3,5,12,
40,3,5,12,
41,3,1,12,
42,3,1,12,
43,3,1,11,
44,3,1,11,
45,3,12,11,
46,3,12,11,
47,3,9,11,
48,3,9,11,
49,3,1,11,
50,3,1,11,
