Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,2,1,2,14,10,10,3,5,1,8,3,10,12,3,10,10,13,2,5,8,13,4,12,7,1,12,14,7,12,2,15,5,7,9,15,1,6,8,1,12,2,2,13,10,9,7,4,13,4,6,15,12,12,11,1,12,7,2,6,1,13,2,7,4,15,13,9,11,6,10,8,15,11,13,12,11,4,5,5,11,3,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,10,7,
1,19,10,8,
2,18,10,9,
3,17,13,9,
4,16,13,12,
5,15,12,12,
6,14,12,7,
7,14,12,7,
8,14,15,7,
9,13,15,11,
10,13,15,11,
11,13,15,1,
12,12,11,1,
13,11,11,3,
14,10,11,4,
15,9,13,4,
16,8,7,4,
17,8,7,4,
18,8,7,2,
19,8,7,2,
20,8,11,2,
21,7,11,6,
22,6,2,6,
23,5,2,7,
24,4,2,13,
25,3,1,13,
26,3,1,13,
27,3,1,7,
28,3,1,7,
29,3,1,10,
30,3,1,10,
31,3,1,15,
32,3,1,15,
33,3,1,7,
34,3,1,7,
35,3,1,10,
36,3,1,10,
37,3,1,15,
38,3,1,15,
39,3,1,13,
40,3,1,13,
41,3,7,13,
42,3,7,13,
43,3,1,13,
44,3,1,13,
45,3,5,13,
46,3,5,13,
47,3,7,13,
48,3,7,13,
49,3,7,15,
50,2,6,15,
