Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,14,10,14,8,2,15,3,4,10,14,9,14,10,14,3,7,14,6,5,2,9,9,14,3,14,7,13,9,6,15,10,11,1,8,10,2,7,4,13,8,9,13,3,15,1,12,13,5,6,15,11,12,4,3,13,3,12,11,3,6,14,10,10,4,7,10,1,11,12,3,7,6,7,2,4,8,4,7,5,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,9,8,
1,20,8,8,
2,19,8,9,
3,18,8,4,
4,17,12,4,
5,17,12,3,
6,16,11,3,
7,15,13,3,
8,15,13,3,
9,15,13,12,
10,14,11,12,
11,14,12,12,
12,13,12,13,
13,13,15,13,
14,12,15,11,
15,12,10,11,
16,11,10,10,
17,11,13,10,
18,11,13,10,
19,11,9,10,
20,11,13,10,
21,11,13,10,
22,11,13,6,
23,11,15,6,
24,11,15,6,
25,11,15,4,
26,11,15,4,
27,11,15,9,
28,11,15,9,
29,11,15,4,
30,11,15,4,
31,11,15,9,
32,11,15,9,
33,11,15,4,
34,11,15,4,
35,10,2,4,
36,10,7,4,
37,9,7,5,15,15,
38,9,7,7,15,14,
39,8,6,7,15,14,
40,7,4,7,11,14,
41,6,3,7,15,14,
42,5,3,12,15,14,
43,4,3,13,15,15,
44,4,3,13,15,15,
45,4,3,4,15,11,
46,4,6,4,15,11,
47,4,12,4,15,15,
48,4,15,4,15,15,
49,4,15,4,2,15,
50,4,15,9,6,15,
