Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,13,2,1,5,9,12,11,5,14,15,15,1,2,9,3,9,12,7,3,6,14,8,11,12,8,7,13,3,9,3,12,6,5,5,2,5,10,14,4,1,6,12,1,6,7,15,5,8,8,15,5,2,15,6,11,10,15,2,9,7,10,13,11,13,8,4,3,15,7,7,3,3,14,9,7,4,9,4,14,4,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,8,13,
1,19,10,13,
2,18,11,13,
3,18,6,13,
4,17,6,12,
5,17,6,15,
6,16,7,15,
7,15,8,15,
8,13,3,15,9,7,
9,12,6,15,9,4,
10,11,6,8,8,4,
11,9,5,8,7,4,
12,8,7,8,7,7,
13,8,13,8,1,7,10,10,
14,6,13,9,1,6,11,10,
15,5,14,9,2,6,14,10,
16,5,15,9,2,6,15,10,
17,4,15,6,2,8,15,6,
18,3,15,2,4,8,15,2,
19,3,15,4,4,3,15,4,6,14,
20,1,14,4,3,3,14,4,6,2,
21,0,15,4,5,3,15,4,5,2,
22,0,15,4,8,3,15,4,10,2,15,15,6,13,
23,0,15,2,8,3,15,10,12,2,15,5,12,13,
24,0,15,2,1,3,15,10,12,2,15,5,15,13,
25,0,14,2,2,3,15,13,12,1,15,2,15,13,
26,0,15,2,4,3,15,13,14,1,15,2,15,2,
27,0,15,2,8,3,4,13,14,1,15,12,15,2,
28,0,14,2,8,3,8,13,14,7,15,12,14,2,
29,0,15,2,1,3,15,13,15,7,15,7,15,2,
30,0,15,2,2,3,15,13,15,7,15,7,15,2,
31,0,14,2,4,3,15,15,14,7,15,2,15,11,
32,0,15,2,8,3,15,15,15,7,15,2,15,11,
33,0,15,2,8,3,15,2,15,7,15,14,15,15,
34,0,15,11,8,1,15,2,15,15,15,14,15,15,
35,0,15,11,14,1,15,11,15,15,15,15,15,13,
36,0,15,15,14,1,15,11,15,8,15,15,15,13,
37,0,15,15,14,2,15,15,15,8,15,5,15,15,
38,0,15,7,15,2,15,15,15,14,15,5,15,15,
39,0,15,7,15,2,15,13,15,14,15,4,15,6,
40,0,15,14,15,9,15,13,15,2,15,4,15,6,
41,0,15,14,15,9,6,13,15,2,15,2,15,11,
42,0,15,5,15,2,12,13,15,9,15,2,15,11,
43,0,15,5,15,2,15,13,15,9,14,2,15,2,
44,0,12,5,15,4,15,13,15,15,15,2,15,2,
45,0,15,5,15,4,2,13,15,15,15,2,15,5,
46,0,15,5,15,2,4,13,15,11,14,2,15,5,
47,0,12,5,15,2,8,13,15,11,15,2,12,5,
48,0,15,5,15,15,15,13,1,11,15,2,15,5,
49,0,15,5,15,15,15,13,2,11,14,2,15,5,
50,0,15,10,15,9,15,15,4,11,15,2,15,15,
