Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,14,1,12,10,8,11,5,9,15,9,9,11,4,5,8,8,8,15,4,11,3,4,12,14,7,13,11,7,4,8,5,3,15,8,12,7,3,8,1,3,2,1,12,5,11,4,14,7,10,3,1,15,7,4,3,6,10,9,5,1,7,9,11,12,7,7,2,13,6,7,1,7,13,6,2,8,13,10,1,14,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,10,12,
1,19,11,12,
2,19,11,9,
3,18,10,9,
4,17,7,9,
5,16,7,7,15,2,
6,15,6,7,15,7,
7,14,6,4,14,7,7,3,
8,13,7,4,14,6,7,4,
9,12,10,4,13,6,10,4,
10,11,10,3,13,5,10,3,11,14,
11,10,11,3,12,5,11,3,11,14,
12,9,11,4,12,4,11,4,11,8,
13,9,15,4,15,4,15,4,14,8,
14,9,15,4,15,4,15,4,14,10,10,5,
15,8,15,1,15,7,15,2,13,10,15,5,
16,8,15,1,15,7,15,2,15,10,15,5,
17,8,15,7,15,2,1,2,15,10,14,5,
18,8,15,7,15,2,1,1,13,10,15,5,
19,7,13,7,15,7,2,1,15,10,15,5,
20,6,15,7,15,7,5,1,15,10,11,5,
21,6,15,7,15,6,10,1,15,15,15,5,
22,6,13,7,15,6,13,1,15,15,15,5,
23,5,15,7,2,6,13,1,15,10,5,5,
24,4,15,7,2,8,1,1,15,10,10,5,
25,4,13,7,2,7,2,1,13,10,15,5,
26,3,15,7,1,7,4,1,15,10,15,5,15,5,
27,3,15,7,2,7,8,1,15,10,15,3,15,5,
28,3,13,7,4,7,13,1,15,15,15,3,15,7,
29,3,15,7,8,7,13,1,15,15,15,1,15,7,
30,3,15,7,10,7,1,1,15,10,15,1,15,1,
31,3,13,7,10,7,2,1,15,10,15,7,15,1,
32,3,15,7,10,2,4,1,13,10,15,7,15,7,
33,3,15,7,15,2,8,1,15,10,15,1,15,7,
34,3,13,7,15,2,13,1,15,10,15,1,13,7,
35,3,15,7,9,2,13,1,14,10,15,7,15,7,
36,3,15,7,15,2,13,13,15,10,15,7,15,7,
37,3,13,7,15,2,15,13,15,10,13,7,15,1,
38,3,15,7,15,7,15,13,14,10,15,7,15,1,
39,3,15,7,15,7,15,10,15,10,15,7,15,7,
40,3,13,7,15,1,15,10,15,10,15,4,15,7,
41,3,15,7,15,1,13,10,15,15,15,4,15,1,
42,3,15,7,15,7,15,10,15,15,15,7,15,1,
43,3,15,3,15,7,15,10,9,15,15,7,15,3,
44,3,15,3,15,1,15,15,15,15,13,7,15,3,
45,3,9,3,15,1,15,15,15,15,15,7,6,3,
46,3,15,3,15,6,15,10,15,10,15,7,12,3,
47,3,15,3,15,6,15,10,15,10,13,7,15,3,
48,3,15,1,15,1,15,15,15,15,15,7,15,3,
49,3,15,1,15,1,15,15,15,15,15,7,12,3,
50,3,15,7,15,7,9,15,15,10,15,1,15,3,
