Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,4,6,2,2,12,9,15,11,14,11,2,13,11,5,1,11,3,9,9,6,12,13,14,10,13,5,4,4,12,7,1,5,8,5,14,15,15,12,1,6,14,6,11,11,5,8,8,3,6,4,11,14,13,7,10,6,3,11,6,10,14,5,4,1,4,5,6,1,6,12,9,1,13,10,12,4,15,1,2,14,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,6,3,
1,19,6,4,
2,18,6,1,
3,17,4,1,
4,16,9,1,
5,14,15,1,10,6,
6,13,15,5,14,6,
7,12,14,5,14,5,
8,12,14,7,14,7,
9,11,13,7,13,7,
10,10,13,10,13,10,
11,9,6,10,6,10,2,6,
12,7,6,12,6,12,2,5,5,8,
13,6,3,12,3,12,4,5,5,5,
14,5,3,11,3,11,7,5,7,5,
15,4,11,11,11,11,7,3,7,3,
16,2,11,14,11,14,8,3,8,3,11,4,
17,0,2,14,2,14,12,3,12,3,12,4,
18,0,4,14,4,14,15,3,15,3,15,4,14,14,4,13,
19,0,8,14,8,14,15,3,15,3,15,4,15,14,8,13,
20,0,15,14,15,14,9,3,15,1,15,10,15,14,11,13,
21,0,15,14,15,14,15,3,15,1,15,10,15,15,11,13,
22,0,15,13,14,14,15,3,4,1,15,5,15,15,4,13,
23,0,15,13,15,14,15,1,8,1,15,5,15,13,8,13,
24,0,15,15,15,14,15,1,15,1,15,10,15,13,11,13,
25,0,15,15,15,13,15,2,15,1,15,10,15,15,11,13,
26,0,15,13,15,13,15,2,7,1,15,4,15,15,1,13,
27,0,15,13,15,15,3,2,14,1,15,4,15,13,2,13,
28,0,13,13,15,15,6,2,15,1,15,1,15,13,4,13,
29,0,15,13,15,13,12,2,15,1,15,1,13,13,8,13,
30,0,15,13,15,13,15,2,1,1,4,1,15,13,11,13,
31,0,13,13,15,15,15,2,2,1,8,1,15,13,11,13,
32,0,15,13,15,15,12,2,4,1,15,1,15,15,1,13,
33,0,15,13,15,13,15,2,8,1,15,1,15,15,2,13,
34,0,15,15,15,13,15,2,15,1,12,1,15,13,4,13,
35,0,15,15,13,13,15,1,15,1,15,1,15,13,8,13,
36,0,15,13,15,13,15,1,4,1,15,1,15,15,11,13,
37,0,15,13,15,13,15,10,8,1,15,10,15,15,11,13,
38,0,13,13,15,15,15,10,15,1,15,10,15,13,8,13,
39,0,15,13,15,15,15,1,15,1,15,9,15,13,11,13,
40,0,15,13,15,13,15,1,6,1,15,9,15,15,11,13,
41,0,15,15,15,13,15,5,12,1,15,2,15,15,7,13,
42,0,15,15,15,15,15,5,15,1,15,2,15,13,11,13,
43,0,15,13,15,15,15,6,15,1,15,9,15,13,11,13,
44,0,15,13,15,13,15,6,15,10,15,9,15,15,5,13,
45,0,14,13,15,13,15,3,15,10,15,1,15,15,10,13,
46,0,15,13,15,15,15,3,15,4,15,1,15,13,11,13,
47,0,15,13,15,15,12,3,15,4,6,1,15,13,11,13,
48,0,13,13,15,13,15,3,10,4,12,1,13,13,11,15,
49,0,15,13,15,13,15,3,15,4,15,1,15,13,13,15,
50,0,15,13,13,13,15,1,15,4,15,1,15,13,13,15,
