Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,14,11,5,14,7,15,15,8,1,11,1,3,4,9,1,8,15,4,3,2,14,9,8,10,9,14,12,15,13,7,6,11,2,11,9,15,10,9,14,3,11,14,6,7,13,14,15,7,15,15,15,13,14,2,12,13,7,13,8,13,10,15,13,6,15,10,11,1,9,1,3,6,11,9,5,15,4,1,2,14,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,5,14,
1,19,5,15,
2,19,2,15,
3,18,2,14,
4,18,7,14,
5,17,7,13,
6,16,8,13,
7,15,12,13,12,13,
8,14,15,13,15,13,
9,13,15,15,15,15,
10,12,15,10,15,10,2,4,
11,12,11,10,11,10,2,6,
12,9,11,9,11,9,3,6,13,6,
13,8,11,14,11,14,6,6,13,5,
14,6,13,14,13,14,6,7,13,2,
15,5,10,14,10,14,6,6,14,2,
16,4,10,15,10,15,15,6,11,2,2,4,
17,2,11,15,11,15,15,7,11,1,4,4,
18,0,11,15,11,15,15,7,9,1,4,1,10,1,
19,0,11,14,10,15,15,5,15,1,8,1,15,1,
20,0,15,14,11,15,15,5,15,1,15,1,15,1,
21,0,15,14,11,15,15,7,15,3,15,1,2,1,
22,0,10,14,10,15,15,7,15,3,1,1,4,1,
23,0,15,14,11,15,14,7,15,1,2,1,8,1,
24,0,15,14,11,15,15,7,15,1,4,1,15,1,
25,0,15,15,11,10,15,7,15,2,8,1,15,1,
26,0,15,15,15,10,14,7,15,2,15,1,15,3,
27,0,15,11,15,10,15,7,15,3,15,1,15,3,
28,0,15,11,15,11,15,7,15,3,15,3,15,1,
29,0,15,15,15,11,15,5,15,2,15,3,15,1,
30,0,15,15,15,15,15,5,15,2,15,1,15,3,
31,0,15,9,15,15,4,5,15,1,15,1,15,3,
32,0,15,9,15,10,8,5,15,1,6,1,15,1,
33,0,15,15,15,10,15,5,9,1,12,1,15,1,
34,0,15,15,15,13,15,5,15,1,15,1,5,1,
35,0,15,9,15,13,6,5,15,1,15,1,10,1,
36,0,15,9,15,9,12,5,15,3,15,3,15,1,
37,0,15,15,15,9,15,5,15,3,15,3,15,1,
38,0,15,15,15,15,15,5,15,1,15,1,8,1,
39,0,13,15,15,15,15,7,15,1,15,1,15,1,
40,0,15,15,15,12,15,7,4,1,10,1,15,1,
41,0,15,15,15,12,14,7,8,1,15,1,1,1,
42,0,15,10,15,15,15,7,15,1,15,1,2,1,
43,0,15,10,15,15,15,7,15,1,15,3,4,1,
44,0,9,10,13,15,14,7,1,1,15,3,8,1,
45,0,15,10,15,15,15,7,2,1,15,1,15,1,
46,0,15,10,15,15,15,7,4,1,15,1,15,1,
47,0,15,15,13,15,15,5,8,1,15,3,10,1,
48,0,15,15,15,15,15,5,15,1,15,3,15,1,
49,0,13,15,15,15,14,5,15,1,15,1,15,1,
50,0,15,15,15,11,15,5,15,3,15,1,15,3,
