Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,8,11,7,15,5,2,9,4,15,6,6,5,15,11,5,5,10,5,9,5,4,5,4,13,15,9,9,6,15,8,8,13,8,12,8,15,3,7,12,9,11,3,7,7,11,1,7,12,11,12,4,9,2,12,5,3,5,13,12,7,12,5,11,10,13,13,3,1,14,12,14,1,15,15,8,3,8,14,12,13,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,11,8,
1,19,11,10,
2,18,11,12,
3,17,14,12,
4,16,14,1,
5,14,11,1,11,3,
6,12,3,1,8,3,
7,11,6,1,5,3,
8,11,12,1,4,3,
9,10,12,5,4,2,
10,9,12,7,4,1,
11,8,7,7,8,1,
12,7,7,12,15,1,9,14,
13,4,2,12,15,1,8,14,12,13,
14,3,5,12,15,5,5,14,13,13,
15,2,5,13,15,4,5,13,15,13,
16,1,5,9,15,3,5,9,15,15,
17,0,4,9,15,3,4,9,15,15,4,10,
18,0,8,9,1,3,8,9,15,12,8,10,
19,0,11,9,2,3,11,9,15,12,15,10,
20,0,11,9,4,3,11,9,15,15,15,10,
21,0,11,15,8,3,11,13,15,15,7,10,
22,0,15,15,15,3,15,13,15,12,14,10,
23,0,15,15,15,3,15,13,15,12,15,10,
24,0,9,15,15,1,11,13,12,12,15,10,
25,0,15,15,15,1,15,13,15,12,12,10,
26,0,15,15,1,1,15,13,15,12,15,10,
27,0,9,15,2,1,15,12,15,15,15,10,
28,0,15,15,4,1,15,12,15,15,9,10,
29,0,15,15,8,1,9,12,14,15,15,10,
30,0,9,15,15,1,15,12,15,15,15,10,
31,0,15,15,15,1,15,12,15,15,9,10,
32,0,15,15,13,1,9,12,15,12,15,10,
33,0,15,12,15,1,15,12,15,12,15,10,
34,0,15,12,15,1,15,12,9,12,1,10,
35,0,13,12,7,1,15,14,15,12,2,10,
36,0,15,12,14,1,15,14,15,12,4,10,
37,0,15,12,15,1,11,14,9,12,8,10,
38,0,15,15,15,1,15,14,15,12,15,10,
39,0,15,15,9,1,15,14,15,12,15,10,
40,0,15,12,15,1,15,12,9,12,13,10,
41,0,15,12,15,1,15,12,15,12,15,10,
42,0,15,15,15,5,9,12,15,12,15,10,
43,0,15,15,15,5,15,12,9,12,14,10,
44,0,15,12,11,5,15,12,15,12,15,10,
45,0,15,12,15,5,15,15,15,12,15,10,
46,0,15,14,15,5,15,15,15,15,1,10,
47,0,15,14,11,5,9,15,15,15,2,10,
48,0,15,12,15,5,15,15,15,12,4,10,
49,0,15,12,15,5,15,15,15,12,8,10,
50,0,9,12,15,1,15,12,15,15,15,10,
