Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,4,14,12,11,13,13,5,1,14,8,5,15,14,10,6,1,5,7,5,8,6,14,8,1,13,10,15,10,4,2,12,10,9,10,2,13,9,8,14,15,15,13,4,3,10,10,7,8,2,9,4,2,1,10,10,14,11,4,2,14,14,1,8,2,2,10,1,2,5,3,13,2,6,1,15,2,9,2,7,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,12,14,
1,19,14,14,
2,19,14,15,
3,18,15,15,
4,18,15,15,
5,18,11,15,10,11,
6,17,15,15,10,10,
7,16,15,15,3,10,
8,15,11,15,3,13,
9,15,15,15,3,9,
10,13,15,15,2,9,4,2,
11,11,11,15,2,7,2,2,
12,9,15,15,2,6,2,1,
13,7,15,15,2,5,10,1,
14,7,11,15,2,8,8,1,
15,5,15,15,1,8,8,2,11,7,15,13,
16,4,15,15,1,7,8,4,10,7,15,13,
17,3,11,15,1,6,9,4,15,7,15,1,12,4,
18,2,15,15,2,6,9,3,15,7,15,1,13,4,
19,2,15,15,4,6,15,3,12,7,15,6,15,4,
20,2,11,15,7,6,15,3,15,7,15,6,15,4,
21,2,15,15,7,6,15,2,15,7,11,6,11,4,
22,2,15,15,1,6,15,2,15,1,15,6,15,4,
23,2,11,15,2,6,15,1,15,1,15,6,15,4,
24,2,15,15,4,6,15,1,10,1,12,6,15,13,
25,2,15,15,7,6,8,1,15,1,15,6,15,13,
26,2,13,15,7,6,15,1,15,1,15,6,12,13,
27,2,15,15,1,6,15,1,15,13,15,4,15,13,
28,2,15,15,2,6,15,2,15,13,15,4,15,13,
29,2,11,15,4,6,15,2,15,9,15,1,12,13,
30,2,15,15,7,6,15,1,15,9,15,1,15,13,
31,2,15,15,7,6,15,1,15,13,15,13,15,13,
32,2,11,15,1,6,12,1,15,13,15,13,15,11,
33,2,15,15,2,6,15,1,15,9,15,1,15,11,
34,2,15,15,4,6,15,1,15,9,15,1,15,1,
35,2,11,15,7,6,15,7,15,1,15,4,15,1,
36,2,15,15,7,6,15,7,15,1,15,4,13,1,
37,2,15,15,7,10,15,4,12,1,11,4,15,1,
38,2,11,15,14,10,15,4,15,1,15,4,15,1,
39,2,15,15,15,10,15,1,15,1,15,4,15,13,
40,2,15,15,15,10,15,1,1,1,15,1,15,13,
41,2,11,15,15,4,13,1,2,1,15,1,15,4,
42,2,15,15,15,4,15,1,4,1,15,9,15,4,
43,2,15,15,11,4,15,1,8,1,15,9,11,4,
44,2,13,15,15,4,15,3,15,1,15,13,15,4,
45,2,15,15,15,4,15,3,15,1,15,13,15,4,
46,2,15,15,15,1,15,1,15,9,15,5,15,13,
47,2,11,15,15,1,15,1,15,9,15,5,15,13,
48,2,15,15,3,1,14,1,14,9,15,13,15,8,
49,2,15,15,6,1,15,1,15,9,15,13,15,8,
50,2,11,15,12,1,15,1,15,9,12,13,15,4,
