Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,2,12,13,2,14,9,9,11,8,9,2,9,1,3,1,4,13,12,12,10,15,3,6,8,7,15,11,1,8,4,5,5,12,3,13,5,5,12,14,7,5,9,6,14,9,8,8,7,2,6,9,1,1,12,5,8,15,13,4,3,10,8,11,1,9,13,1,11,14,14,4,2,12,13,8,5,7,1,11,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,9,5,
1,19,9,6,
2,19,7,6,
3,18,7,5,
4,17,7,2,
5,17,8,2,
6,17,8,2,
7,17,7,2,
8,17,8,2,
9,17,8,2,
10,17,8,1,
11,17,8,1,
12,17,4,1,
13,17,8,1,
14,17,8,1,
15,17,4,1,
16,17,8,1,
17,17,8,1,
18,17,6,1,
19,17,8,1,
20,17,8,1,
21,17,4,1,
22,17,8,1,
23,17,8,1,
24,17,8,6,
25,17,5,6,
26,16,5,7,
27,16,5,9,
28,15,6,9,
29,14,1,9,
30,13,1,11,
31,13,2,11,
32,12,2,12,
33,12,2,10,
34,11,3,10,
35,11,8,10,
36,9,8,11,13,8,
37,7,8,8,13,4,
38,6,10,8,14,4,
39,5,10,8,14,9,
40,5,2,8,15,9,
41,5,4,8,15,9,
42,5,8,8,14,9,
43,5,10,8,15,9,
44,5,10,8,15,9,
45,5,10,1,15,1,
46,4,13,1,13,1,
47,4,13,5,13,5,
48,3,12,5,12,5,
49,3,15,5,15,5,
50,3,15,5,15,5,
