Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,3,5,8,9,5,11,13,7,2,9,8,11,15,2,14,3,5,9,12,7,5,8,10,4,12,14,4,15,11,8,7,6,14,9,2,4,7,10,12,15,12,3,11,6,11,2,7,9,11,12,6,11,14,10,2,1,1,4,7,15,14,2,2,13,3,4,5,6,6,12,10,2,3,10,2,12,4,12,10,10,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,3,8,
1,19,3,10,
2,19,3,12,
3,18,2,12,
4,17,2,13,
5,17,4,13,
6,16,4,12,2,14,
7,15,6,12,4,14,
8,14,6,11,7,14,
9,13,6,9,7,15,
10,12,7,9,11,15,
11,11,7,9,11,12,
12,10,6,9,11,10,14,10,
13,9,6,6,10,10,10,10,
14,8,5,6,10,6,10,6,
15,7,6,6,11,6,11,6,
16,6,6,6,11,2,11,2,
17,5,6,1,10,2,10,2,15,8,
18,3,2,1,14,2,14,2,15,8,
19,3,4,1,12,2,12,2,15,15,
20,2,4,4,12,3,12,3,15,15,14,12,
21,1,3,4,13,3,13,3,15,3,15,12,
22,1,6,4,13,3,13,3,15,3,15,12,
23,1,9,4,13,1,13,1,15,15,14,12,
24,1,9,4,15,1,15,1,15,15,15,12,
25,1,9,15,15,1,15,1,15,3,15,12,
26,1,11,15,1,1,4,1,15,3,15,3,
27,0,11,15,1,4,8,1,15,15,15,3,
28,0,11,9,1,4,15,1,15,15,15,15,
29,0,15,9,1,15,15,1,15,9,15,15,
30,0,15,9,2,15,13,1,15,9,15,3,
31,0,15,7,3,15,15,1,15,14,15,3,
32,0,15,7,3,15,15,1,15,14,15,5,
33,0,15,10,1,15,2,1,15,3,15,5,
34,0,15,10,2,15,4,1,15,3,4,5,
35,0,8,10,3,15,8,1,15,11,8,5,
36,0,15,10,3,15,15,1,15,11,15,5,
37,0,15,10,3,11,15,1,9,11,15,5,
38,0,15,15,4,11,14,1,15,11,15,13,
39,0,15,15,4,11,15,1,15,11,15,13,
40,0,15,3,4,14,15,1,13,11,4,13,
41,0,15,3,8,14,4,1,15,11,8,13,
42,0,15,5,11,14,8,1,15,11,15,13,
43,0,15,5,11,14,15,1,15,13,15,13,
44,0,4,5,11,15,15,1,15,13,15,15,
45,0,8,5,11,15,5,1,12,13,15,15,
46,0,15,5,11,9,10,1,15,13,13,15,
47,0,15,5,15,9,15,1,15,13,15,15,
48,0,4,5,15,9,15,1,1,13,15,15,
49,0,8,5,11,9,14,1,2,13,15,3,
50,0,15,5,15,9,15,1,4,13,15,3,
