Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,8,9,11,9,12,2,8,11,7,9,12,6,14,9,7,4,6,1,4,4,12,1,15,8,1,8,13,2,5,5,10,15,13,14,9,12,9,15,6,12,12,11,3,14,7,5,11,14,3,7,11,3,5,9,10,2,10,9,13,5,9,8,7,15,5,2,7,14,14,11,11,12,12,7,2,4,2,5,10,14,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,4,3,
1,20,4,2,
2,19,5,2,
3,18,10,2,
4,18,11,2,
5,17,11,3,
6,17,11,7,
7,16,12,7,
8,15,12,11,
9,14,14,11,
10,14,11,11,15,9,
11,13,11,12,15,15,
12,12,11,14,11,15,
13,11,10,14,11,14,
14,10,7,14,7,14,
15,9,7,15,7,15,
16,9,3,15,3,15,
17,8,3,14,3,14,
18,8,6,14,6,14,
19,8,12,14,12,14,
20,8,12,14,12,14,
21,8,12,7,12,15,
22,8,9,7,15,15,
23,7,9,8,15,15,
24,7,10,8,15,10,
25,5,10,9,10,10,5,9,
26,5,10,9,15,10,6,9,
27,5,10,14,15,10,6,5,
28,4,12,14,15,9,7,5,
29,4,12,14,15,9,12,5,
30,3,1,14,15,15,13,5,
31,3,2,14,15,15,15,5,
32,3,4,14,15,9,15,5,
33,3,8,14,15,9,15,7,
34,3,12,14,15,15,15,7,
35,3,12,14,15,15,15,1,
36,3,12,7,15,9,15,1,
37,3,15,7,15,9,13,1,
38,3,15,7,15,15,15,1,
39,3,15,1,15,15,15,1,
40,3,15,1,11,15,13,1,
41,3,13,1,15,15,15,1,
42,3,15,1,15,15,15,1,
43,3,15,1,15,11,15,7,
44,3,13,1,15,11,15,7,
45,3,15,1,15,15,15,3,
46,3,15,1,15,15,15,3,
47,3,15,7,15,14,15,1,
48,3,15,7,15,14,15,1,
49,3,15,1,14,14,15,2,
50,3,15,1,15,14,15,2,
