Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,15,13,6,6,15,7,11,3,5,15,6,2,3,13,14,13,3,4,2,4,13,7,3,6,12,15,7,11,12,13,8,4,11,3,13,4,14,12,5,1,2,5,4,6,1,2,5,10,2,14,6,2,1,14,7,9,6,13,13,15,10,13,15,1,8,4,3,9,13,10,11,9,4,3,9,13,7,2,6,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,9,10,
1,19,9,13,
2,18,13,13,
3,18,13,12,
4,18,13,11,
5,17,10,11,
6,16,10,2,
7,16,10,4,
8,15,9,4,
9,14,9,6,
10,13,2,6,
11,12,2,5,
12,12,2,8,7,5,
13,11,1,8,5,5,
14,9,1,2,5,4,
15,9,1,1,5,3,
16,7,2,1,4,3,
17,6,6,1,4,9,
18,5,12,1,3,9,
19,5,15,1,15,9,
20,4,14,1,15,10,
21,3,14,6,15,10,
22,2,14,7,15,8,
23,1,13,7,15,8,
24,1,12,7,14,8,5,14,
25,1,12,15,14,15,10,14,
26,0,13,15,13,15,12,14,
27,0,15,15,15,15,12,14,
28,0,15,15,15,15,12,6,
29,0,15,8,15,9,12,6,
30,0,15,8,15,9,5,6,
31,0,14,8,15,8,10,6,
32,0,15,8,15,8,12,6,
33,0,15,8,14,8,12,6,
34,0,14,8,15,8,12,8,
35,0,15,8,15,8,12,8,
36,0,15,8,14,8,3,8,
37,0,14,8,15,8,6,8,
38,0,15,8,15,8,12,8,
39,0,15,8,15,10,12,8,
40,0,15,15,15,10,12,15,
41,0,15,15,15,15,15,15,
42,0,7,15,15,15,15,15,
43,0,14,15,11,15,7,15,
44,0,15,15,15,15,14,15,
45,0,15,15,15,15,15,15,
46,0,7,15,7,15,15,15,
47,0,14,15,14,15,7,15,
48,0,15,15,15,15,14,15,
49,0,15,15,15,15,15,15,
50,0,7,15,15,9,15,15,
