Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,6,8,10,5,6,10,1,4,10,7,9,11,11,1,12,3,3,1,14,10,6,3,15,2,9,8,12,12,7,2,5,4,1,6,8,7,15,1,2,1,7,3,9,15,11,15,9,12,3,13,4,10,7,10,8,2,14,5,15,14,10,3,8,2,3,7,12,13,13,14,1,3,13,10,13,10,11,13,5,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,3,12,
1,19,3,13,
2,18,3,9,
3,17,3,8,
4,17,1,8,
5,16,1,7,
6,16,1,3,
7,15,2,3,
8,15,2,3,
9,15,2,1,
10,15,3,1,
11,15,3,1,
12,15,1,1,
13,15,2,1,
14,15,3,1,
15,15,3,1,
16,15,1,1,
17,15,2,1,
18,15,3,1,
19,15,3,1,
20,15,1,1,
21,15,2,1,
22,15,3,1,
23,15,3,1,
24,15,3,2,
25,15,6,2,
26,15,12,2,
27,14,12,3,
28,14,13,3,
29,13,13,4,
30,12,13,5,
31,10,13,13,2,14,
32,9,10,13,5,14,
33,7,10,11,5,15,
34,6,10,8,6,15,
35,5,10,7,6,12,
36,4,11,7,7,12,
37,4,11,7,7,12,
38,4,11,1,2,12,
39,3,14,1,4,12,
40,3,14,9,7,12,
41,2,15,9,7,12,
42,1,15,11,7,10,
43,1,15,10,7,10,
44,0,14,10,7,14,
45,0,15,10,14,14,
46,0,15,10,15,14,
47,0,9,10,15,14,
48,0,15,10,2,14,
49,0,15,10,4,14,
50,0,15,15,8,14,
