Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,30,30,1,0,20,20,true,3,1,9,2,30,25,30,28,27,11,2,26,20,9,3,4,29,30,30,25,29,28,21,23,20,3,18,19,8,24,6,10,16,14,3,7,8,3,4,27,5,28,22,28,16,27,15,13,5,3,28,6,15,5,30,14,7,17,14,11,9,15,6,30,4,18,22,28,4,26,28,14,25,4,30,7,5,7,13,15,23,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,19,29,
1,20,24,29,
2,20,24,29,
3,20,24,15,
4,19,27,15,
5,19,28,15,
6,18,28,16,
7,18,30,16,
8,18,30,16,
9,17,30,1,
10,17,30,1,
11,17,1,1,
12,17,2,1,
13,17,4,1,
14,17,8,1,
15,17,8,5,
16,16,7,5,
17,15,14,5,
18,14,14,7,
19,14,14,6,
20,13,15,6,
21,13,23,6,
22,13,23,6,
23,13,10,6,
24,13,10,9,
25,12,11,9,
26,12,22,9,
27,12,30,9,
28,12,30,9,
29,12,30,14,
30,12,30,14,
31,12,30,29,
32,12,26,29,
33,11,26,28,
34,11,30,28,
35,11,30,28,29,30,
36,11,30,1,29,30,
37,11,30,1,29,15,
38,11,11,1,30,15,
39,11,22,1,30,15,
40,11,30,1,30,1,
41,11,30,1,30,1,
42,11,18,1,30,2,
43,11,30,1,30,2,
44,11,30,1,12,2,
45,11,17,1,24,2,
46,11,30,1,30,2,
47,11,30,1,30,2,
48,11,30,18,13,2,
49,11,30,18,26,2,
50,11,30,29,30,2,
