Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,8,13,14,1,13,3,7,12,1,14,13,4,4,15,1,5,10,2,11,15,4,2,6,1,2,5,2,11,11,3,12,10,7,12,12,9,8,12,14,12,7,13,9,12,4,14,12,1,7,11,13,6,2,13,1,3,14,4,2,13,4,8,9,6,9,8,11,3,8,2,5,4,1,13,5,13,8,5,3,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,8,15,
1,19,8,11,
2,18,8,9,
3,17,6,9,
4,16,6,2,
5,16,6,3,
6,15,5,3,
7,15,4,3,
8,14,4,2,
9,13,4,1,
10,13,8,1,
11,13,11,1,
12,13,10,1,
13,13,9,1,
14,13,8,1,
15,13,11,1,
16,13,10,1,
17,13,9,1,
18,13,8,1,
19,13,11,1,
20,13,10,1,
21,13,9,1,
22,13,8,1,
23,13,11,1,
24,13,10,1,
25,13,9,1,
26,13,8,1,
27,13,11,1,
28,13,10,1,
29,13,9,1,
30,13,8,1,
31,13,11,1,
32,13,10,1,
33,13,9,1,
34,13,8,1,
35,13,11,1,
36,13,10,1,
37,13,9,1,
38,13,8,1,
39,13,11,1,
40,13,10,1,
41,13,9,1,
42,13,8,1,
43,13,11,1,
44,13,10,1,
45,13,9,1,
46,13,8,1,
47,13,11,1,
48,13,10,1,
49,13,9,1,
50,13,8,1,
