Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,14,5,9,12,10,10,7,15,2,14,5,4,11,8,3,7,15,7,11,2,3,4,5,8,3,6,10,9,2,11,7,7,4,1,1,2,8,10,15,12,13,3,15,1,7,11,1,6,8,8,10,2,5,15,3,14,4,6,3,15,14,13,2,4,5,2,9,10,9,2,15,3,14,14,13,12,15,14,1,4,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,11,6,
1,20,15,6,
2,19,15,3,
3,18,15,1,
4,18,15,1,
5,18,11,1,
6,18,10,1,
7,17,10,2,
8,16,9,2,
9,15,5,2,
10,15,10,2,
11,15,10,2,
12,15,10,8,
13,14,8,8,
14,14,10,8,
15,14,10,8,
16,14,10,2,
17,14,10,2,
18,14,10,1,
19,14,15,1,
20,14,15,1,
21,14,15,4,
22,14,13,4,
23,13,13,3,
24,13,15,3,
25,13,15,3,
26,13,11,3,
27,13,15,3,
28,13,15,3,
29,13,15,2,
30,13,15,2,
31,13,15,1,
32,13,15,1,
33,13,10,1,
34,13,15,1,
35,13,15,1,
36,13,15,6,
37,13,15,6,
38,13,15,1,
39,13,15,1,
40,13,15,6,
41,13,15,6,
42,13,12,6,
43,13,15,6,
44,13,15,6,
45,13,15,1,
46,13,15,1,
47,13,6,1,
48,13,12,1,
49,13,15,1,
50,13,15,1,
