Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,2,3,4,5,8,4,5,14,4,11,7,10,10,5,11,12,10,11,14,6,14,8,6,7,2,8,14,1,9,8,3,12,4,10,15,9,1,10,11,7,12,4,11,14,1,4,15,10,1,1,1,8,4,11,5,11,12,6,3,10,5,15,8,13,13,2,11,10,3,2,10,14,13,10,8,15,14,8,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,7,14,
1,19,7,12,
2,18,11,12,
3,18,13,12,
4,17,13,13,
5,16,14,13,
6,16,15,13,
7,15,15,14,
8,14,15,8,
9,13,10,8,
10,12,10,5,
11,11,11,5,
12,11,11,3,
13,9,10,3,2,10,
14,8,10,1,4,10,
15,6,14,1,4,11,
16,5,15,1,4,15,
17,4,15,1,8,15,
18,4,10,1,9,15,
19,4,15,1,9,4,
20,3,15,1,8,4,
21,3,10,1,6,4,
22,2,15,1,6,3,
23,2,15,1,7,3,
24,2,15,10,7,3,
25,2,15,10,7,15,
26,2,13,10,9,15,
27,2,15,10,9,15,
28,2,15,10,8,15,
29,2,15,7,9,15,
30,2,15,7,9,15,
31,2,12,7,4,15,
32,2,15,7,8,15,
33,2,15,7,9,15,
34,2,15,1,9,15,
35,2,15,1,1,15,
36,2,15,12,2,15,
37,2,15,12,4,15,
38,2,15,15,8,15,
39,2,15,15,9,15,
40,2,11,15,9,15,
41,2,15,15,9,2,
42,2,15,15,15,2,
43,2,11,15,15,2,
44,2,15,15,8,2,
45,2,15,15,15,2,
46,2,11,15,15,2,
47,2,15,15,15,12,
48,2,15,15,15,12,
49,2,12,15,15,1,
50,2,15,15,15,1,
