Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,2,10,1,12,9,6,6,15,13,3,9,11,12,12,9,1,10,14,15,9,7,15,8,7,6,5,6,9,13,15,14,6,9,14,5,15,1,9,9,10,11,13,4,13,10,4,1,10,15,1,12,1,4,14,12,13,13,9,14,9,8,4,12,9,3,1,2,7,11,4,10,7,7,10,4,8,1,6,13,5,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,15,9,
1,19,14,9,
2,18,13,9,
3,17,12,9,
4,17,15,9,
5,17,15,9,
6,17,15,6,
7,17,15,6,
8,17,15,9,
9,17,15,9,
10,17,15,15,
11,17,15,15,
12,17,15,9,
13,17,15,9,
14,17,15,15,
15,17,15,15,
16,17,14,15,
17,17,15,15,
18,17,15,15,
19,17,15,10,
20,17,15,10,
21,16,15,1,
22,15,12,1,
23,15,12,4,
24,14,11,4,
25,13,10,4,
26,12,8,4,
27,12,15,4,
28,12,13,4,
29,11,13,5,
30,11,15,5,
31,11,15,5,7,11,
32,10,15,14,7,10,
33,10,12,14,8,10,
34,9,12,13,8,10,
35,8,11,13,8,15,
36,8,15,13,12,15,
37,8,15,13,12,15,
38,7,3,13,12,13,
39,7,4,13,15,13,
40,6,4,14,15,13,
41,6,8,14,15,1,
42,6,8,14,15,1,
43,6,8,15,10,1,
44,6,12,15,15,1,
45,6,12,15,15,1,
46,6,8,15,15,14,
47,6,12,15,15,14,
48,6,12,15,11,14,
49,6,12,14,15,14,
50,6,15,14,15,14,
