Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,8,10,10,9,10,14,1,2,1,13,1,11,8,6,6,5,14,13,15,14,5,1,2,13,14,9,6,3,7,14,4,2,14,6,14,1,3,14,3,10,11,8,9,5,14,2,7,6,5,4,7,9,5,14,10,4,13,3,7,13,13,14,4,12,6,15,1,15,13,11,10,6,14,10,12,1,11,6,13,1,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,1,10,
1,20,1,9,
2,19,7,9,
3,18,7,6,
4,18,7,12,
5,17,7,13,
6,17,5,13,
7,16,5,14,
8,16,6,14,
9,15,6,15,
10,14,1,15,
11,14,2,15,
12,14,4,15,
13,13,4,12,
14,13,8,12,
15,13,13,12,
16,12,13,11,
17,11,13,14,
18,11,13,10,
19,10,14,10,
20,10,15,10,
21,10,15,10,10,12,
22,10,15,11,15,12,
23,10,15,11,15,12,
24,10,9,11,15,13,
25,9,9,5,15,13,
26,9,9,4,15,1,
27,8,10,4,15,2,
28,6,10,6,14,2,
29,5,11,6,13,2,
30,3,11,8,13,1,
31,2,15,8,12,1,
32,2,15,8,12,3,
33,1,1,8,13,3,
34,1,2,8,15,3,
35,1,4,8,15,3,
36,1,4,4,14,3,
37,0,5,4,15,3,
38,0,10,4,15,3,
39,0,15,4,15,1,
40,0,15,4,15,1,
41,0,15,1,15,6,
42,0,15,1,15,6,
43,0,15,6,15,1,
44,0,15,6,15,1,
45,0,15,10,15,12,
46,0,15,10,15,12,
47,0,15,1,15,4,
48,0,15,1,15,4,
49,0,15,6,1,4,
50,0,15,6,2,4,
