Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,5,14,13,5,10,12,6,8,9,11,9,9,15,2,12,13,9,12,13,11,3,2,7,12,6,12,10,2,15,14,15,13,10,1,1,7,15,10,9,15,10,8,6,13,9,10,12,11,5,13,13,13,13,2,5,2,12,3,11,13,12,10,5,4,1,15,2,6,13,10,10,7,9,8,9,6,7,14,15,8,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,15,12,
1,20,13,12,
2,19,13,13,
3,19,14,13,
4,19,14,10,
5,18,13,10,
6,17,12,10,
7,16,12,11,
8,16,12,11,
9,16,12,10,
10,15,9,10,
11,15,14,10,
12,15,14,8,
13,14,15,8,
14,13,10,8,
15,12,10,7,
16,12,10,6,
17,11,9,6,
18,10,9,8,
19,10,15,8,
20,10,15,8,
21,10,7,8,
22,10,14,8,
23,10,14,2,
24,9,13,2,
25,9,12,2,
26,8,12,3,
27,8,15,3,
28,8,15,3,
29,8,15,9,
30,8,15,9,
31,8,15,3,
32,8,15,3,
33,8,15,9,
34,8,15,9,
35,8,15,3,
36,8,15,3,
37,8,15,9,
38,8,15,9,
39,8,10,9,
40,8,15,9,
41,8,15,9,
42,8,12,9,
43,8,15,9,
44,8,15,9,
45,8,15,6,
46,8,15,6,
47,7,1,6,
48,7,2,6,
49,7,4,6,2,15,
50,6,4,4,1,15,
