Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,60,60,1,0,20,20,true,3,44,5,8,10,34,44,40,29,25,50,21,57,16,48,41,25,32,54,25,18,21,41,43,42,26,34,60,15,11,59,1,46,55,60,47,28,43,26,48,7,7,8,23,56,39,19,3,36,36,18,1,51,8,54,60,39,59,18,33,43,32,50,26,4,53,42,13,37,53,12,15,4,29,11,32,10,30,60,54,33,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,58,56,
1,19,23,56,
2,19,46,56,
3,19,60,56,
4,18,60,39,
5,18,60,18,
6,17,59,18,
7,16,36,18,
8,16,39,18,
9,15,39,19,
10,15,60,19,
11,15,60,19,
12,15,60,16,
13,15,60,16,
14,15,59,16,
15,15,60,16,
16,15,60,16,
17,15,60,60,
18,15,60,60,
19,15,56,60,
20,15,60,60,
21,15,60,60,
22,15,60,17,
23,15,60,17,
24,15,60,16,
25,15,60,16,
26,15,60,27,
27,15,60,27,
28,15,36,27,
29,15,60,27,
30,15,60,27,
31,15,60,16,
32,15,60,16,
33,15,60,60,
34,15,60,60,
35,15,56,60,
36,15,60,60,
37,15,60,60,
38,15,56,60,
39,15,60,60,
40,15,60,60,
41,15,60,39,
42,15,60,39,
43,15,39,39,
44,15,60,39,
45,15,60,39,
46,15,60,16,
47,15,60,16,
48,15,60,39,
49,15,60,39,
50,15,60,47,
