Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,60,60,1,0,20,20,true,3,18,48,21,18,28,50,9,35,56,12,51,53,33,3,14,42,41,38,27,47,59,11,53,25,40,8,35,59,32,23,2,49,2,14,58,30,55,6,56,50,9,47,33,41,15,22,33,8,35,53,6,60,4,23,57,11,3,60,57,57,39,6,4,30,43,44,51,9,57,35,28,41,26,44,45,33,14,27,56,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,42,53,
1,19,35,53,
2,19,50,53,
3,19,50,53,
4,19,50,60,
5,19,60,60,
6,19,60,60,
7,19,42,60,
8,19,42,44,
9,18,43,44,
10,17,26,44,
11,17,52,44,
12,17,60,44,
13,17,60,44,
14,17,60,60,
15,17,60,60,
16,17,44,60,
17,17,44,33,
18,16,45,33,
19,16,60,33,
20,16,60,33,
21,16,35,33,
22,16,60,33,
23,16,60,33,
24,16,60,60,
25,16,60,60,
26,16,60,1,
27,16,60,1,
28,16,60,60,
29,16,60,60,
30,16,18,60,
31,15,6,60,
32,14,3,60,
33,14,6,60,
34,14,12,60,
35,14,24,60,
36,14,48,60,
37,14,60,60,
38,14,60,60,
39,14,60,2,
40,14,60,2,
41,14,3,2,
42,14,3,23,
43,13,4,23,
44,12,4,30,
45,12,8,30,34,15,
46,11,8,47,56,15,
47,10,9,47,56,35,
48,9,18,47,57,35,
49,8,26,47,57,57,
50,8,26,47,60,57,
