Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,60,60,1,0,20,20,true,3,4,60,42,23,39,38,17,15,22,53,46,34,32,11,54,33,46,60,10,5,35,51,50,34,24,33,50,28,40,4,54,43,3,35,6,41,12,14,48,25,58,25,21,27,53,13,2,9,45,58,8,22,28,1,21,44,55,41,58,46,14,43,3,3,46,55,20,48,20,32,54,32,17,59,43,19,56,5,49,54,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,29,7,
1,20,29,1,
2,19,28,1,
3,19,56,1,
4,18,56,5,
5,18,60,5,
6,18,60,5,
7,18,49,5,
8,18,60,5,
9,18,60,5,
10,18,59,5,
11,18,59,25,
12,17,58,25,
13,16,58,46,
14,16,60,46,
15,16,60,46,
16,16,45,46,
17,15,45,58,
18,15,45,55,
19,14,46,55,
20,14,49,55,
21,13,49,54,
22,13,60,54,
23,13,60,54,
24,13,60,60,
25,13,60,60,
26,13,47,60,
27,13,60,60,
28,13,60,60,
29,13,47,60,
30,13,60,60,
31,13,60,60,
32,13,47,60,
33,13,60,60,
34,13,60,60,
35,13,60,13,
36,12,53,13,
37,12,53,32,
38,11,54,32,56,41,
39,10,60,32,55,41,
40,10,60,32,60,41,
41,10,47,32,60,41,
42,9,20,32,60,60,
43,8,20,48,60,60,
44,8,20,44,60,40,
45,7,21,44,60,40,
46,6,21,27,51,40,
47,6,42,27,60,40,
48,6,60,27,60,40,
49,6,60,27,41,40,
50,6,60,52,60,40,
