Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,60,60,1,0,20,20,true,3,7,49,5,26,50,3,23,50,13,36,32,46,51,55,28,39,5,6,44,11,1,28,47,41,32,51,39,48,34,6,24,32,46,20,57,28,23,11,17,35,47,40,29,34,7,30,50,40,10,26,33,8,21,33,36,4,47,60,9,3,36,49,40,9,11,16,48,57,16,58,17,31,56,51,32,18,45,4,26,5,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,23,40,
1,19,47,40,
2,18,50,40,
3,18,60,40,
4,18,60,40,
5,18,21,40,
6,17,21,33,
7,17,29,33,
8,16,29,34,
9,16,58,34,
10,16,60,34,
11,16,60,34,
12,16,60,1,
13,16,60,1,
14,16,60,48,
15,16,60,48,
16,16,60,1,
17,16,60,1,
18,16,38,1,
19,16,60,1,
20,16,60,1,
21,16,60,19,
22,16,32,19,
23,15,32,18,
24,15,32,8,
25,14,33,8,
26,14,40,8,
27,13,40,9,
28,13,60,9,
29,13,60,9,
30,13,35,9,
31,13,35,4,
32,12,36,4,
33,11,45,4,
34,11,26,4,8,30,
35,9,26,5,7,30,
36,9,52,5,17,30,
37,8,60,5,17,31,
38,8,60,5,34,31,
39,8,60,27,60,31,
40,8,60,27,60,31,
41,8,60,60,49,31,
42,7,47,60,49,57,
43,6,47,57,48,57,
44,6,60,57,60,57,
45,6,60,57,60,57,
46,6,28,57,12,57,
47,6,16,57,16,57,
48,5,16,58,16,58,
49,5,32,58,32,58,
50,5,60,58,60,58,
