Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,4,9,15,8,14,5,8,4,6,3,15,2,12,6,8,10,6,7,4,8,8,11,11,12,12,11,2,9,11,15,3,14,6,13,6,6,9,3,8,15,4,5,12,14,10,10,9,5,5,8,6,8,13,10,4,3,2,15,10,2,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,9,6,
1,9,9,5,
2,8,4,5,
3,7,4,3,
4,7,5,3,
5,6,5,8,
6,5,6,8,
7,5,12,8,
8,5,12,7,
9,5,11,7,
10,5,11,10,
11,4,10,10,
12,3,13,10,
13,3,13,14,
14,2,12,14,
15,2,15,14,
16,2,15,14,
17,2,15,15,
18,2,15,15,
19,2,12,15,
20,2,15,15,
21,2,15,15,
22,2,15,9,
23,2,15,9,
24,2,15,11,
25,2,15,11,
26,2,13,11,
27,2,15,11,
28,2,15,11,
29,2,14,11,
30,2,15,11,
31,2,15,11,
32,2,15,15,
33,2,15,15,
34,2,12,15,
35,2,15,15,
36,2,15,15,
37,2,15,10,
38,2,15,10,
39,2,9,10,
40,2,15,10,
41,2,15,10,
42,2,13,10,
43,2,15,10,
44,2,15,10,
45,2,9,10,
46,2,15,10,
47,2,15,10,
48,2,15,9,
49,2,15,9,
50,2,7,9,
