Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,6,15,3,11,9,11,6,2,12,9,2,11,11,6,5,1,10,2,2,2,5,12,3,15,15,8,10,7,12,8,13,14,3,13,10,15,15,13,8,1,1,11,13,12,7,13,3,1,2,15,15,11,4,2,9,3,8,15,15,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,12,13,
1,10,12,12,
2,9,13,12,
3,9,15,12,
4,8,15,11,
5,8,15,11,
6,8,15,9,
7,8,15,9,
8,8,13,9,
9,8,15,9,
10,8,15,9,
11,8,13,9,
12,8,15,9,
13,8,15,9,
14,8,15,12,
15,8,15,11,
16,8,15,11,
17,8,15,9,
18,8,15,9,
19,8,13,9,
20,8,15,9,
21,8,15,9,
22,8,15,11,
23,8,15,11,
24,8,11,11,
25,8,15,11,
26,8,15,11,
27,8,15,12,
28,8,15,11,
29,8,15,11,
30,8,15,9,
31,8,15,9,
32,8,14,9,
33,8,15,9,
34,8,15,9,
35,8,13,9,
36,8,15,9,
37,8,15,9,
38,8,13,9,
39,8,15,9,
40,8,15,9,
41,8,15,12,
42,8,15,11,
43,8,15,11,
44,8,15,9,
45,8,15,9,
46,8,14,9,
47,8,15,9,
48,8,15,9,
49,8,13,9,
50,8,15,9,
