Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,1,5,7,8,14,2,11,14,1,12,8,2,5,2,2,6,6,4,7,5,15,7,8,9,3,1,5,8,11,5,3,4,1,1,11,6,2,13,4,3,9,11,13,13,3,10,9,14,8,13,2,5,10,1,4,11,5,6,13,3,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,7,12,
1,10,8,12,
2,9,8,13,
3,9,9,13,
4,8,9,14,
5,8,10,14,
6,8,10,14,
7,8,1,14,
8,8,2,14,
9,8,4,14,
10,8,8,14,
11,8,10,14,
12,8,10,14,
13,8,10,13,
14,7,15,13,
15,7,15,13,
16,7,8,13,
17,7,15,13,
18,7,15,13,
19,7,15,10,
20,7,15,10,
21,7,8,10,
22,7,9,10,
23,6,9,11,
24,6,15,11,
25,6,15,11,
26,6,15,8,
27,6,15,8,
28,6,8,8,
29,6,15,8,
30,6,15,8,
31,6,14,8,
32,6,15,8,
33,6,15,8,
34,6,15,13,
35,6,15,13,
36,6,15,15,
37,6,15,15,
38,6,15,8,
39,6,15,8,
40,6,8,8,
41,6,15,8,
42,6,15,8,
43,6,15,15,
44,6,15,15,
45,6,8,15,
46,6,15,15,
47,6,15,15,
48,6,2,15,
49,6,4,15,
50,6,8,15,
