Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,4,6,13,4,1,2,9,2,6,3,8,1,8,14,1,5,13,8,6,13,15,8,6,12,14,6,11,14,12,6,4,1,9,12,9,9,5,15,11,4,7,11,14,9,10,13,7,10,14,7,4,4,10,7,8,8,12,14,8,5,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,13,3,
1,10,15,3,
2,10,15,7,
3,9,14,7,
4,8,14,9,
5,8,15,9,
6,8,15,9,
7,8,15,10,
8,7,7,10,
9,6,7,11,
10,6,7,8,
11,5,8,8,
12,4,8,5,
13,4,4,5,
14,3,4,4,
15,3,8,4,
16,3,10,4,
17,2,10,7,
18,1,10,13,
19,1,12,13,
20,0,12,14,
21,0,15,14,
22,0,15,14,
23,0,15,13,
24,0,15,13,
25,0,15,9,
26,0,15,9,
27,0,14,9,
28,0,15,9,
29,0,15,9,
30,0,10,9,
31,0,15,9,
32,0,15,9,
33,0,14,9,
34,0,15,9,
35,0,15,9,
36,0,15,15,
37,0,15,15,
38,0,8,15,
39,0,15,15,
40,0,15,15,
41,0,7,15,
42,0,14,15,
43,0,15,15,
44,0,15,15,
45,0,13,15,
46,0,15,15,
47,0,15,15,
48,0,6,15,
49,0,12,15,
50,0,15,15,
