Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,5,12,14,12,4,2,1,4,7,3,13,9,7,2,5,11,1,10,5,6,11,6,12,10,8,6,1,11,1,15,11,4,8,7,12,1,10,11,10,8,11,2,7,4,1,8,4,5,13,12,5,14,4,11,7,14,13,2,7,12,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,6,7,
1,10,6,4,
2,9,7,4,
3,9,4,4,
4,8,4,5,
5,8,8,5,
6,8,15,5,
7,8,15,5,
8,8,2,5,
9,8,2,8,
10,7,1,8,
11,7,2,8,
12,7,4,8,
13,6,4,11,
14,6,4,14,
15,5,5,14,
16,4,7,14,
17,3,7,12,
18,2,13,12,
19,2,13,12,
20,2,6,12,
21,2,12,12,
22,2,13,12,
23,2,13,12,
24,2,9,12,
25,2,13,12,
26,2,13,12,
27,2,13,15,
28,2,15,15,
29,2,15,15,
30,2,15,12,
31,2,15,12,
32,2,15,2,
33,1,13,2,
34,0,11,2,
35,0,15,2,
36,0,15,2,
37,0,15,1,
38,0,15,1,
39,0,15,4,
40,0,15,4,
41,0,15,6,
42,0,15,6,
43,0,15,1,
44,0,15,1,
45,0,15,15,
46,0,15,15,
47,0,15,12,
48,0,15,12,
49,0,15,14,
50,0,15,14,
