Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,4,10,6,1,2,3,14,12,10,11,13,1,2,8,13,6,6,4,3,3,4,5,2,2,13,2,9,10,14,7,2,9,1,7,2,15,6,11,11,4,10,15,7,3,9,13,2,6,3,15,8,6,9,5,3,14,13,15,8,14,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,15,7,
1,10,15,7,
2,10,15,12,
3,10,15,12,
4,10,15,15,
5,10,14,15,
6,9,13,15,
7,9,15,15,
8,9,15,15,
9,9,15,3,
10,9,15,3,
11,9,15,1,
12,9,15,1,
13,9,14,1,
14,9,15,1,
15,9,15,1,
16,9,15,9,
17,9,15,9,
18,9,3,9,
19,9,6,9,
20,9,12,9,
21,9,15,9,
22,9,15,9,
23,9,12,9,
24,9,15,9,
25,9,15,9,
26,9,3,9,
27,9,6,9,
28,9,12,9,
29,9,15,9,
30,9,15,9,
31,9,15,1,
32,9,15,1,
33,9,14,1,
34,9,15,1,
35,9,15,1,
36,9,14,1,
37,9,15,1,
38,9,15,1,
39,9,15,15,
40,9,15,15,
41,9,15,7,
42,9,15,7,
43,9,15,15,
44,9,15,15,
45,9,15,1,
46,9,15,1,
47,9,14,1,
48,9,15,1,
49,9,15,1,
50,9,15,7,
