Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,9,6,12,7,6,10,5,9,1,6,5,7,7,12,7,11,4,10,10,5,10,8,1,3,1,12,1,7,7,9,15,10,12,4,3,12,2,15,3,1,10,6,4,2,3,4,3,6,6,6,4,6,13,13,9,8,13,1,7,8,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,15,10,
1,10,15,10,
2,10,9,10,
3,9,9,8,
4,8,7,8,
5,8,7,6,
6,7,6,6,
7,6,4,6,
8,5,3,6,
9,4,3,4,
10,4,3,2,
11,3,4,2,
12,3,13,2,
13,2,13,1,
14,1,13,13,
15,1,15,13,
16,1,15,13,
17,1,15,15,
18,1,15,15,
19,1,15,13,
20,1,15,13,
21,1,15,12,
22,1,15,12,
23,1,15,3,
24,1,15,3,
25,1,15,1,
26,1,15,1,
27,1,15,5,
28,1,15,5,
29,1,15,1,
30,1,15,1,
31,1,15,2,
32,1,15,2,
33,1,15,1,
34,1,15,1,
35,1,4,1,
36,1,8,1,
37,1,15,1,
38,1,15,1,
39,1,5,1,
40,1,10,1,
41,1,9,1,
42,1,15,1,
43,1,15,1,
44,1,14,1,
45,1,15,1,
46,1,15,1,
47,1,13,1,
48,1,15,1,
49,1,15,1,
50,1,8,1,
