Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,10,13,15,15,1,5,3,6,7,1,11,1,15,5,3,2,13,7,9,6,3,12,4,11,3,15,7,7,7,9,4,1,6,10,8,13,6,2,2,5,5,1,7,3,5,3,7,14,10,1,1,14,1,9,4,5,9,9,10,7,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,8,3,
1,9,7,3,
2,8,5,3,
3,7,5,1,
4,7,6,1,
5,7,5,1,
6,7,6,1,
7,7,5,1,
8,7,6,1,
9,7,5,1,
10,7,6,1,
11,7,5,1,
12,7,6,1,
13,7,5,1,
14,7,6,1,
15,7,5,1,
16,7,6,1,
17,7,5,1,
18,7,6,1,
19,7,5,1,
20,7,6,1,
21,7,5,1,
22,7,6,1,
23,7,5,1,
24,7,6,1,
25,7,5,1,
26,7,6,1,
27,7,5,1,
28,7,6,1,
29,7,5,1,
30,7,6,1,
31,7,5,1,
32,7,6,1,
33,7,5,1,
34,7,6,1,
35,7,5,1,
36,7,6,1,
37,7,5,1,
38,7,6,1,
39,7,5,1,
40,7,6,1,
41,7,5,1,
42,7,6,1,
43,7,5,1,
44,7,6,1,
45,7,5,1,
46,7,6,1,
47,7,5,1,
48,7,6,1,
49,7,5,1,
50,7,6,1,
