Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,
50,15,15,1,0,20,10,true,3,14,1,4,15,2,11,10,13,2,4,7,7,12,1,4,12,6,11,9,15,4,3,11,7,7,1,11,14,12,4,11,10,5,14,1,6,10,10,11,3,13,2,2,10,13,15,6,6,15,9,12,12,8,7,13,7,7,9,2,6,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,10,3,7,
1,10,3,6,
2,9,2,6,
3,8,6,6,
4,8,8,6,
5,7,8,7,
6,7,8,9,
7,6,7,9,
8,6,2,9,
9,5,2,10,
10,5,4,10,
11,5,8,10,
12,5,9,10,
13,5,9,10,
14,5,9,14,
15,5,10,14,
16,5,10,14,
17,5,6,14,
18,5,10,14,
19,5,10,14,
20,5,9,14,
21,5,10,14,
22,5,10,14,
23,5,10,15,
24,4,13,15,
25,4,13,12,
26,3,12,12,
27,3,12,7,
28,2,13,7,
29,1,13,2,
30,1,15,2,
31,1,15,8,
32,0,15,9,
33,0,15,9,
34,0,13,9,
35,0,15,9,
36,0,15,9,
37,0,15,10,
38,0,15,10,
39,0,15,1,
40,0,15,1,
41,0,15,2,
42,0,15,2,
43,0,4,2,
44,0,8,2,
45,0,15,2,
46,0,15,2,
47,0,8,2,
48,0,15,2,
49,0,15,2,
50,0,14,2,
