Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,1,7,8,9,7,4,10,7,7,10,15,1,8,7,12,12,6,14,3,2,8,14,15,4,1,15,7,3,5,15,3,3,13,10,3,4,14,12,10,5,13,2,12,15,9,5,14,7,6,6,1,13,7,2,13,11,10,14,14,2,15,15,8,5,8,6,12,1,3,1,1,6,6,3,8,10,13,8,14,5,10,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,10,7,
1,20,10,7,
2,20,10,7,
3,20,10,7,
4,20,10,7,
5,20,10,7,
6,20,10,7,
7,20,10,7,
8,20,10,7,
9,20,10,7,
10,20,10,7,
11,20,10,7,
12,20,10,7,
13,20,10,7,
14,20,10,7,
15,20,10,7,
16,20,10,7,
17,20,10,7,
18,20,10,7,
19,20,10,7,
20,20,10,7,
21,20,10,7,
22,20,10,7,
23,20,10,7,
24,20,10,7,
25,20,10,7,
26,20,10,7,
27,20,10,7,
28,20,10,7,
29,20,10,7,
30,20,10,7,
31,20,10,7,
32,20,10,7,
33,20,10,7,
34,20,10,7,
35,20,10,7,
36,20,10,7,
37,20,10,7,
38,20,10,7,
39,20,10,7,
40,20,10,7,
41,20,10,7,
42,20,10,7,
43,20,10,7,
44,20,10,7,
45,20,10,7,
46,20,10,7,
47,20,10,7,
48,20,10,7,
49,20,10,7,
50,20,10,7,
