Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,1,14,9,9,1,12,12,10,14,7,9,5,15,11,15,11,9,11,4,3,11,3,15,7,14,2,7,3,6,3,12,13,8,12,6,9,10,14,15,10,3,6,5,8,5,11,7,5,6,5,5,9,2,12,14,12,7,2,14,5,11,14,11,2,3,14,12,3,9,9,9,15,5,5,9,5,10,15,6,6,4,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,1,13,
1,20,2,13,
2,19,2,14,
3,19,5,14,
4,18,5,11,
5,17,5,10,
6,16,5,9,
7,15,3,9,
8,15,5,9,
9,14,5,6,
10,13,5,5,
11,12,6,5,
12,11,6,4,
13,11,8,4,
14,10,8,5,
15,10,9,5,
16,10,11,5,
17,9,11,7,
18,8,12,7,
19,8,15,7,
20,7,15,6,
21,6,15,5,
22,6,9,5,
23,5,9,2,
24,5,2,2,
25,4,2,3,
26,4,9,3,
27,3,9,9,
28,3,10,9,
29,3,10,9,
30,3,10,9,
31,3,10,9,
32,3,10,9,
33,3,10,9,
34,3,10,9,
35,3,10,9,
36,3,10,9,
37,3,10,9,
38,3,10,9,
39,3,10,9,
40,3,10,9,
41,3,10,9,
42,3,10,9,
43,3,10,9,
44,3,10,9,
45,3,10,9,
46,3,10,9,
47,3,10,9,
48,3,10,9,
49,3,10,9,
50,3,10,9,
