Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,1,7,1,14,13,8,2,15,1,13,6,7,13,10,5,10,7,2,3,14,2,5,2,4,14,4,10,2,6,11,15,13,9,12,5,2,4,13,14,9,11,11,10,12,1,6,6,4,4,12,7,15,8,12,3,10,11,6,12,10,2,5,4,11,7,11,13,12,8,1,4,14,7,2,1,9,13,10,8,5,12,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,15,8,
1,20,14,8,
2,19,14,7,
3,18,12,7,
4,17,11,7,
5,17,11,7,
6,17,11,7,
7,17,11,7,
8,17,11,7,
9,17,11,7,
10,17,11,7,
11,17,11,7,
12,17,11,7,
13,17,11,7,
14,17,11,7,
15,17,11,7,
16,17,11,7,
17,17,11,7,
18,17,11,7,
19,17,11,7,
20,17,11,7,
21,17,11,7,
22,17,11,7,
23,17,11,7,
24,17,11,7,
25,17,11,7,
26,17,11,7,
27,17,11,7,
28,17,11,7,
29,17,11,7,
30,17,11,7,
31,17,11,7,
32,17,11,7,
33,17,11,7,
34,17,11,7,
35,17,11,7,
36,17,11,7,
37,17,11,7,
38,17,11,7,
39,17,11,7,
40,17,11,7,
41,17,11,7,
42,17,11,7,
43,17,11,7,
44,17,11,7,
45,17,11,7,
46,17,11,7,
47,17,11,7,
48,17,11,7,
49,17,11,7,
50,17,11,7,
