Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,1,11,10,7,4,12,14,3,4,15,13,13,6,9,6,10,10,13,12,4,5,11,5,15,7,10,8,2,5,15,4,14,13,7,2,12,9,6,3,13,10,1,7,13,9,13,5,8,4,12,3,2,1,11,4,8,13,9,13,11,12,10,2,1,1,3,13,11,8,4,7,10,15,14,6,2,2,14,10,12,11,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,12,3,
1,20,11,3,
2,20,10,3,
3,19,10,2,
4,19,8,2,
5,18,8,4,
6,17,11,4,
7,17,13,4,
8,16,13,5,
9,16,14,5,
10,15,14,6,
11,15,14,6,
12,15,14,6,
13,15,14,6,
14,15,14,6,
15,15,14,6,
16,15,14,6,
17,15,14,6,
18,15,14,6,
19,15,14,6,
20,15,14,6,
21,15,14,6,
22,15,14,6,
23,15,14,6,
24,15,14,6,
25,15,14,6,
26,15,14,6,
27,15,14,6,
28,15,14,6,
29,15,14,6,
30,15,14,6,
31,15,14,6,
32,15,14,6,
33,15,14,6,
34,15,14,6,
35,15,14,6,
36,15,14,6,
37,15,14,6,
38,15,14,6,
39,15,14,6,
40,15,14,6,
41,15,14,6,
42,15,14,6,
43,15,14,6,
44,15,14,6,
45,15,14,6,
46,15,14,6,
47,15,14,6,
48,15,14,6,
49,15,14,6,
50,15,14,6,
