Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,3,0,20,20,true,3,13,11,15,6,8,9,13,12,13,15,6,10,9,14,2,5,5,12,11,15,7,13,15,12,12,9,10,15,9,15,13,13,2,4,11,9,4,15,5,2,14,2,15,7,4,12,15,11,4,2,7,10,9,9,4,14,8,2,14,8,12,4,13,10,8,8,9,10,3,15,6,9,6,14,6,6,9,11,15,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Agent 2 X-Pos,Agent 2 Y-Pos,Agent 3 X-Pos,Agent 3 Y-Pos,
0,20,15,12,14,4,15,8,
1,17,15,11,14,2,15,7,
2,16,15,15,9,2,15,15,
3,15,15,8,8,2,15,8,
4,14,14,8,8,7,14,8,
5,13,8,8,8,8,8,8,
6,13,9,8,9,8,9,8,
7,12,9,9,9,9,9,9,
8,11,9,10,9,10,9,10,
9,10,9,11,9,11,9,11,
10,10,7,11,7,11,7,11,
11,9,7,10,7,10,7,10,
12,8,13,10,7,9,13,10,
13,7,13,4,6,9,13,4,
14,5,12,4,6,6,12,4,
15,5,15,4,12,6,15,4,
16,5,15,4,14,6,15,4,
17,5,11,4,14,6,14,4,
18,5,15,4,14,1,15,4,
19,5,15,4,15,1,15,4,
20,5,8,4,15,1,15,1,
21,5,15,4,3,1,15,1,
22,5,15,4,4,1,10,1,
23,4,3,4,4,2,4,1,
24,3,3,15,4,2,8,1,
25,3,3,14,1,2,15,1,
26,2,4,14,2,2,15,1,
27,1,4,12,4,2,7,1,
28,1,4,12,4,2,14,1,4,5,
29,1,4,8,1,2,15,1,8,5,
30,1,8,8,2,2,15,1,15,5,
31,1,15,8,4,2,6,1,15,5,
32,1,15,8,4,2,12,1,15,3,
33,1,15,7,4,1,15,1,15,3,
34,1,15,7,8,1,15,1,15,1,
35,1,5,7,15,1,9,1,15,1,
36,1,10,7,15,1,15,1,10,1,
37,1,15,7,15,5,15,1,15,1,
38,1,15,7,15,5,15,5,15,1,
39,1,3,7,1,5,15,5,12,1,
40,1,6,7,2,5,9,5,15,1,
41,1,6,6,4,5,15,5,15,1,
42,1,6,5,8,5,15,5,7,1,
43,1,6,4,15,5,4,5,14,1,
44,1,6,3,15,5,8,5,15,1,
45,1,6,2,15,1,15,5,15,1,
46,1,6,1,15,1,15,5,7,1,
47,1,12,1,15,5,15,1,14,1,
48,1,15,1,15,5,15,1,15,1,
49,1,15,1,15,1,8,1,15,1,
50,1,11,1,15,1,15,1,15,4,
