Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,1,20,20,true,3,2,14,10,9,6,7,4,4,9,3,9,7,7,2,13,15,10,11,4,3,8,11,7,12,11,3,13,9,6,14,14,15,14,11,14,9,14,7,11,15,5,14,4,7,10,8,13,11,8,2,10,5,3,2,8,1,3,6,2,12,8,9,2,4,9,13,12,10,13,10,4,11,14,6,14,13,5,1,4,9,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Predator 1 X-Pos,Predator 1 Y-Pos,
0,20,11,9,
1,20,6,8,11,8,
2,20,11,8,10,8,
3,20,12,8,
4,20,12,9,
5,20,13,9,
6,20,13,10,
7,20,13,11,
8,20,14,11,
9,20,15,11,
10,20,15,12,
11,20,15,13,
12,20,15,13,
13,20,15,14,
14,20,15,14,
15,20,15,15,
16,20,15,15,
17,20,15,15,
18,20,15,15,
19,20,15,15,
20,20,15,15,
21,20,15,15,
22,20,15,15,
23,20,15,15,
24,20,15,15,
25,20,15,15,
26,20,15,15,
27,20,15,15,
28,20,15,15,
29,20,15,15,
30,20,15,15,
31,20,15,15,
32,20,15,15,
33,20,15,15,
34,20,15,15,
35,20,15,15,
36,20,15,15,
37,20,15,15,
38,20,15,15,
39,20,15,15,
40,20,15,15,
41,20,15,15,
42,20,15,15,
43,20,15,15,
44,20,15,15,
45,20,15,15,
46,20,15,15,
47,20,15,15,
48,20,15,15,
49,20,15,15,
50,20,15,15,
