Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,1,20,20,true,3,8,12,7,10,12,1,8,4,5,2,3,9,8,10,7,9,12,11,7,1,3,7,5,15,3,14,2,2,10,8,11,13,15,10,1,4,3,11,5,12,5,4,11,12,13,4,6,4,7,5,6,7,5,9,9,11,13,12,1,1,7,4,8,1,9,8,15,13,1,2,11,7,7,7,4,11,13,11,10,1,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Predator 1 X-Pos,Predator 1 Y-Pos,
0,20,4,9,
1,19,7,10,5,9,
2,18,7,11,5,4,
3,17,8,11,6,4,
4,16,9,11,7,4,
5,15,9,12,7,5,
6,14,9,13,7,7,
7,13,9,14,6,7,
8,12,9,15,11,7,
9,11,9,15,11,12,
10,10,10,15,13,12,
11,9,10,15,13,11,
12,8,10,15,13,4,
13,8,11,15,15,4,14,13,
14,7,12,15,15,4,15,13,
15,7,12,15,9,4,15,13,
16,6,12,15,9,8,15,15,
17,6,15,15,9,1,15,15,
18,5,15,15,8,1,
19,4,15,15,10,1,
20,4,15,15,11,1,
21,4,15,15,11,1,
22,4,15,15,11,5,
23,4,15,15,15,5,
24,4,15,15,15,5,
25,4,15,15,11,5,
26,4,15,15,15,5,
27,4,15,15,15,5,
28,4,15,15,15,9,
29,4,15,9,15,9,
30,4,15,9,
31,4,15,10,
32,4,15,10,
33,4,15,11,
34,4,15,11,
35,4,15,11,
36,4,15,12,
37,4,15,12,
38,4,15,13,
39,4,15,13,
40,4,15,14,
41,4,15,14,
42,4,15,14,
43,4,15,14,
44,4,15,15,
45,4,15,15,
46,4,15,15,
47,4,15,15,
48,4,15,15,
49,4,15,15,
50,4,15,15,
