Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,1,20,20,true,3,4,7,7,8,10,5,3,10,7,11,1,13,13,10,1,10,3,6,1,12,5,10,6,12,8,8,4,3,15,14,9,13,7,3,10,9,4,1,12,6,3,12,15,13,1,1,2,12,11,9,10,1,12,7,12,11,7,12,1,7,13,6,5,14,9,1,8,11,3,14,11,3,2,9,8,3,11,1,7,13,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Predator 1 X-Pos,Predator 1 Y-Pos,
0,20,4,5,
1,20,5,7,8,5,
2,19,6,7,8,3,
3,19,6,8,8,1,
4,18,7,8,9,1,
5,17,7,9,10,1,
6,16,8,9,11,1,
7,15,8,10,11,3,
8,15,9,10,15,3,
9,15,10,10,15,3,
10,14,10,11,15,13,
11,14,11,11,15,13,
12,14,12,11,15,10,
13,14,13,11,15,10,
14,14,13,12,15,1,
15,14,14,12,15,1,
16,14,15,12,15,6,
17,14,15,6,13,6,
18,14,15,7,
19,14,15,7,
20,14,15,8,
21,14,15,8,
22,14,15,8,
23,14,15,9,
24,14,15,10,
25,14,15,10,
26,14,15,10,
27,14,15,10,
28,14,15,11,
29,14,15,11,
30,14,15,11,
31,14,15,11,
32,14,15,12,
33,14,15,12,
34,14,15,12,
35,14,15,12,
36,14,15,13,
37,14,15,13,
38,14,15,14,
39,14,15,15,
40,14,15,15,
41,14,15,15,
42,14,15,15,
43,14,15,15,
44,14,15,15,
45,14,15,15,
46,14,15,15,
47,14,15,15,
48,14,15,15,
49,14,15,15,
50,14,15,15,
