Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,9,6,12,2,7,2,6,13,3,13,2,3,3,8,1,2,1,10,12,14,8,5,10,9,3,11,15,13,4,15,2,4,12,5,6,3,7,11,1,1,15,9,10,1,6,6,2,1,4,3,8,7,10,2,6,7,4,10,12,1,14,2,1,11,13,1,14,13,2,6,4,7,3,12,4,8,4,4,13,9,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,5,10,
1,19,4,10,
2,18,4,8,
3,17,4,7,
4,16,6,7,
5,15,6,6,
6,14,2,6,
7,14,4,6,
8,13,4,4,
9,12,4,3,
10,12,5,3,
11,12,5,3,
12,12,5,7,
13,11,8,7,
14,11,15,7,
15,10,15,9,
16,9,13,9,
17,9,13,13,
18,8,14,13,15,8,
19,8,14,13,15,8,
20,8,11,13,15,11,
21,8,14,13,15,11,
22,8,14,13,15,12,
23,8,7,13,15,12,
24,8,14,13,4,12,
25,7,14,13,3,12,
26,7,14,15,1,12,
27,6,15,15,1,11,
28,6,15,15,2,11,
29,6,12,15,2,11,
30,6,15,15,2,7,
31,6,15,15,4,7,
32,6,6,15,8,7,
33,6,12,15,15,7,
34,6,15,15,15,7,
35,6,15,15,10,7,
36,6,15,14,10,3,
37,5,15,14,10,2,
38,4,15,15,10,1,
39,3,15,15,12,1,
40,2,15,14,13,1,
41,2,15,14,14,1,
42,1,15,15,14,2,
43,1,15,15,15,2,
44,1,13,15,15,2,
45,1,15,15,15,1,
46,1,15,15,15,1,
47,1,15,14,15,7,
48,1,15,14,15,7,
49,1,13,14,8,7,
50,1,15,14,15,7,
