Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,4,5,10,12,3,10,4,13,7,14,2,4,7,10,14,3,8,8,15,10,11,3,7,1,3,6,7,8,11,15,10,15,12,11,3,14,5,7,11,4,12,4,3,13,12,5,12,15,6,6,15,3,14,14,8,5,3,7,15,5,3,2,1,11,5,8,6,14,14,12,14,7,11,6,3,15,7,12,3,4,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,14,11,
1,19,14,12,
2,18,14,14,
3,18,12,14,
4,17,12,15,
5,17,15,15,
6,17,15,15,
7,17,12,15,
8,17,15,15,
9,17,15,15,
10,17,12,15,
11,17,15,15,
12,17,15,15,
13,17,15,11,
14,17,15,11,
15,17,13,11,
16,17,13,7,
17,16,14,7,
18,16,14,5,
19,15,15,5,
20,14,15,3,
21,14,15,3,
22,14,15,1,
23,14,15,1,
24,14,8,1,
25,13,8,5,
26,12,12,5,
27,11,12,4,
28,11,12,6,
29,10,11,6,
30,10,7,6,
31,9,6,6,
32,9,6,8,
33,8,5,8,
34,8,3,8,
35,7,3,7,
36,7,4,7,
37,7,4,7,
38,7,4,11,
39,6,1,11,
40,6,2,11,
41,6,2,13,7,11,
42,4,3,13,7,12,
43,4,3,12,9,12,
44,4,3,11,9,12,
45,4,6,11,1,12,
46,3,6,14,2,12,
47,3,6,14,2,15,
48,2,6,1,3,15,
49,2,3,1,6,15,
50,1,3,2,9,15,
