Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,7,5,12,9,8,9,7,8,15,4,8,6,15,6,10,5,9,14,1,6,12,11,8,12,1,1,12,7,5,5,4,3,1,7,11,15,15,3,7,7,6,6,12,12,9,5,1,2,11,9,12,2,10,13,14,7,12,3,4,12,10,9,13,12,11,12,6,13,5,8,1,11,12,14,14,2,14,3,5,1,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,7,3,
1,18,14,3,
2,17,14,2,
3,16,12,2,
4,16,15,2,
5,16,15,2,
6,16,15,1,
7,16,15,1,
8,16,14,1,
9,16,15,1,
10,16,15,1,
11,16,15,2,
12,16,15,2,
13,16,8,2,
14,16,5,2,
15,15,5,1,
16,15,10,1,
17,15,15,1,
18,15,15,1,
19,15,15,2,
20,15,15,2,
21,15,3,2,
22,14,1,2,
23,14,2,2,
24,14,4,2,
25,14,8,2,
26,14,8,5,
27,13,9,5,
28,13,9,5,
29,13,8,5,
30,13,9,5,
31,13,9,5,
32,13,8,5,
33,13,9,5,
34,13,9,5,
35,13,8,5,
36,13,9,5,
37,13,9,5,
38,13,9,12,
39,12,11,12,
40,11,12,12,
41,10,13,12,
42,10,13,14,
43,9,12,14,6,12,
44,8,10,14,6,13,
45,7,10,13,9,13,
46,7,10,10,15,13,
47,6,10,9,15,13,
48,5,11,9,15,7,
49,4,11,9,14,7,
50,4,11,14,15,7,
