Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,8,11,2,10,3,12,5,3,11,9,4,3,10,14,1,2,1,7,2,9,4,14,6,8,12,3,5,10,1,3,4,15,13,6,10,7,9,6,10,4,14,5,1,4,2,4,10,12,1,9,12,11,13,4,2,3,14,4,7,9,2,15,14,15,4,8,7,3,6,10,11,13,13,11,2,12,11,10,11,8,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,12,9,
1,19,12,11,
2,18,13,11,
3,18,11,11,
4,17,11,10,
5,16,11,13,
6,16,11,12,
7,15,10,12,
8,15,10,8,
9,14,11,8,
10,14,7,8,
11,13,7,9,
12,12,7,3,
13,12,7,10,
14,11,6,10,
15,11,12,10,
16,11,12,4,
17,10,13,4,
18,9,14,4,
19,8,14,5,
20,7,14,15,
21,7,15,15,
22,7,15,15,
23,7,5,15,
24,7,10,15,
25,7,15,15,
26,7,15,15,
27,7,15,1,
28,7,15,1,
29,7,1,1,
30,7,2,1,
31,6,2,3,
32,5,2,4,
33,4,1,4,
34,3,2,4,4,8,
35,3,2,3,1,8,
36,2,3,3,1,9,
37,2,3,3,1,12,
38,1,3,11,2,12,
39,0,6,11,2,15,
40,0,7,11,3,15,
41,0,7,11,3,15,
42,0,7,15,2,15,
43,0,14,15,3,15,
44,0,15,15,3,15,
45,0,15,15,3,13,
46,0,7,15,6,13,
47,0,14,15,12,13,
48,0,15,15,15,13,
49,0,15,15,15,13,
50,0,13,15,12,13,
