Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,10,20,true,3,3,11,13,6,15,4,12,9,14,2,8,3,11,6,9,12,12,4,10,12,13,7,6,12,8,8,10,5,10,15,10,14,10,1,15,1,3,12,6,9,7,10,10,10,8,4,12,5,3,7,11,1,7,7,13,10,4,9,14,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,2,1,
1,19,10,1,
2,18,11,1,
3,17,15,1,
4,17,15,1,
5,17,8,1,
6,17,15,1,
7,17,15,1,
8,17,15,3,
9,17,15,3,
10,17,9,3,
11,17,9,4,
12,16,8,4,
13,15,8,8,
14,15,8,7,
15,14,7,7,
16,13,7,10,
17,12,10,10,
18,11,13,10,
19,9,13,7,10,14,
20,8,13,15,10,15,
21,7,14,15,14,15,
22,7,15,15,15,15,
23,7,15,15,15,15,
24,7,4,15,6,15,
25,5,4,9,6,12,
26,4,6,9,6,9,
27,4,11,9,11,9,
28,4,11,9,11,9,
29,4,1,9,11,7,
30,3,2,9,3,7,
31,3,2,12,3,6,
32,2,3,12,10,6,
33,1,6,12,10,5,
34,0,8,12,12,5,
35,0,8,12,15,5,
36,0,8,6,15,5,
37,0,10,6,15,12,
38,0,10,6,15,12,
39,0,10,1,15,15,
40,0,15,1,15,15,
41,0,15,1,15,5,
42,0,5,1,15,5,
43,0,10,1,15,13,
44,0,15,1,15,13,
45,0,15,1,15,15,
46,0,15,3,15,15,
47,0,15,3,7,15,
48,0,11,3,14,15,
49,0,15,3,15,15,
50,0,15,3,15,15,
