Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,0,20,true,3,8,8,15,6,9,13,11,8,5,3,12,3,5,5,14,13,8,15,8,10,5,9,13,15,13,11,6,3,10,8,11,6,12,5,4,4,2,8,7,13,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,10,10,
1,19,10,8,
2,18,11,8,
3,17,11,6,
4,16,15,6,
5,16,12,6,
6,15,12,5,
7,14,12,3,
8,14,7,3,
9,13,6,3,
10,12,5,3,
11,11,5,5,
12,10,5,9,
13,10,2,9,
14,9,2,8,
15,9,7,8,
16,8,8,8,15,3,
17,7,8,10,6,3,
18,6,8,15,4,3,
19,4,13,15,4,4,
20,3,13,11,8,4,
21,3,13,13,15,4,
22,2,14,13,15,4,
23,1,9,13,15,2,
24,0,7,13,15,2,
25,0,14,13,15,15,
26,0,15,13,15,15,14,12,
27,0,15,13,9,15,15,12,
28,0,2,13,15,15,15,12,
29,0,4,13,15,15,4,12,
30,0,8,13,15,1,8,12,
31,0,15,13,15,1,15,12,
32,0,15,13,2,1,15,12,
33,0,15,12,4,1,9,12,
34,0,15,12,8,1,15,12,
35,0,15,1,15,1,15,12,
36,0,15,1,15,1,15,15,
37,0,4,1,15,10,15,15,
38,0,8,1,15,10,15,3,
39,0,15,1,5,10,15,3,
40,0,15,1,10,10,15,7,
41,0,15,9,15,10,15,7,
42,0,15,9,15,10,15,15,
43,0,15,15,5,10,15,15,
44,0,15,15,10,10,5,15,
45,0,5,15,15,10,10,15,
46,0,10,15,15,10,15,15,
47,0,15,15,15,15,15,15,
48,0,15,15,15,15,15,1,
49,0,15,4,15,3,15,1,
50,0,15,4,15,3,15,8,
