Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,4,0,20,20,true,3,10,7,15,6,10,13,13,12,11,10,15,7,15,8,5,1,7,12,5,10,8,2,9,5,5,4,11,11,5,11,1,14,3,11,15,2,2,6,2,13,6,8,12,13,7,2,10,3,5,14,7,6,7,11,9,10,10,15,15,12,1,15,13,13,6,5,6,1,4,6,6,15,12,6,12,10,2,5,9,2,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Agent 2 X-Pos,Agent 2 Y-Pos,Agent 3 X-Pos,Agent 3 Y-Pos,Agent 4 X-Pos,Agent 4 Y-Pos,
0,20,3,14,6,13,11,1,15,4,
1,17,5,14,6,15,6,1,15,3,
2,14,10,14,10,15,6,5,10,3,
3,13,12,14,15,15,6,8,10,2,
4,10,12,13,15,12,6,6,9,2,
5,8,13,13,15,12,7,6,14,2,
6,7,15,13,15,15,4,6,14,2,
7,7,15,13,15,15,11,6,14,9,
8,6,11,13,15,14,12,6,12,9,
9,5,15,13,15,14,12,10,12,10,
10,5,15,13,15,15,15,10,15,10,
11,5,15,15,15,15,15,10,15,10,14,8,
12,4,15,15,1,15,15,15,15,9,14,8,
13,4,15,9,2,15,15,15,9,9,14,9,
14,3,9,9,4,15,15,9,9,10,9,9,
15,3,15,9,8,15,15,9,7,10,15,9,
16,2,15,9,8,11,15,15,7,11,15,9,
17,1,15,13,10,11,15,15,7,2,11,9,
18,1,15,13,10,11,15,9,7,2,15,9,
19,1,15,9,10,8,15,9,1,2,15,9,
20,1,15,9,14,8,7,9,1,5,15,14,
21,0,15,15,14,8,14,9,2,5,15,14,
22,0,15,15,14,15,15,9,4,5,15,15,
23,0,3,15,15,15,15,9,8,5,15,15,
24,0,6,15,15,15,14,9,8,5,15,9,
25,0,12,15,13,15,15,9,8,15,15,9,
26,0,15,15,15,15,15,9,15,15,2,9,
27,0,15,15,15,15,4,9,15,15,4,9,
28,0,7,15,2,15,8,9,11,15,8,9,
29,0,14,15,4,15,15,9,15,15,15,9,
30,0,15,15,8,15,15,9,15,15,15,9,
31,0,15,15,15,15,15,15,13,15,3,9,
32,0,15,9,15,15,15,15,15,15,6,9,
33,0,15,9,15,9,12,15,15,15,12,9,
34,0,10,9,15,9,15,15,15,9,15,9,
35,0,15,9,15,10,15,15,15,9,15,9,
36,0,15,9,15,10,15,9,11,9,5,9,
37,0,15,11,15,9,15,9,15,9,10,9,
38,0,15,11,15,9,6,9,15,9,15,9,
39,0,12,11,15,11,12,9,15,11,15,9,
40,0,15,11,15,11,15,9,15,11,13,9,
41,0,15,11,15,15,15,9,15,15,15,9,
42,0,15,9,15,15,7,9,15,15,15,9,
43,0,15,9,6,15,14,9,15,13,8,9,
44,0,15,15,12,15,15,9,15,13,15,9,
45,0,15,15,15,15,15,9,15,9,15,9,
46,0,15,14,15,15,9,9,15,9,15,15,
47,0,15,14,15,9,15,9,2,9,15,15,
48,0,15,15,15,9,15,9,4,9,15,14,
49,0,15,15,15,15,15,15,8,9,15,14,
50,0,6,15,15,15,15,15,15,9,6,14,
